exo_circ_ID	CircRNA	PAAD1	PAAD2	PAAD3	PAAD4	PAAD5	PAAD6	PAAD7	PAAD8	PAAD9	PAAD10	PAAD11	PAAD12	PAAD13	PAAD14
exo_circ_025522	chr17:20227412-20232405:+	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025523	chr17:2315556-2321616:+	0	0	0	0	14.846	0	0	0	0	0	0	0	0	0
exo_circ_025526	chr17:30266884-30272899:-	0	0	0	0	0	0	173.585	0	0	0	0	0	0	0
exo_circ_025527	chr17:319419-321415:-	0	0	0	0	0	0	0	104.843	0	0	0	0	0	0
exo_circ_025528	chr17:32362913-32368014:+	0	0	0	0	0	0	0	80.649	69.185	0	0	0	0	0
exo_circ_025529	chr17:3814321-3818572:-	0	0	0	0	0	0	0	0	8.648	0	0	0	0	0
exo_circ_025530	chr17:38784242-38786920:-	0	0	0	0	0	0	0	104.843	0	0	0	0	0	0
exo_circ_025531	chr17:4064360-4064829:-	0	0	0	0	0	0	0	40.324	0	0	0	0	0	0
exo_circ_025538	chr17:51014231-51031722:-	0	119.181	0	0	0	114.795	0	0	0	0	0	0	0	0
exo_circ_025539	chr17:60288522-60301704:-	0	0	0	0	0	0	144.108	0	0	0	0	0	0	0
exo_circ_025542	chr17:64348259-64356398:-	0	0	0	66.875	0	0	0	0	0	0	0	0	0	0
exo_circ_025546	chr18:21028775-21042709:-	0	141.252	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025547	chr18:32111753-32124845:+	0	0	20.158	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025548	chr18:42013441-42049605:+	0	0	0	171.965	0	0	0	0	15.134	0	0	0	0	0
exo_circ_025549	chr18:58744337-58745791:+	0	0	0	114.643	0	0	0	0	0	0	0	0	0	0
exo_circ_025553	chr19:43732857-43740218:-	0	0	0	0	0	0	0	0	19.458	0	0	0	0	0
exo_circ_025556	chr19:8553138-8554743:-	0	0	0	0	0	132.014	0	0	10.81	0	0	0	0	0
exo_circ_025558	chr20:25413789-25425327:+	0	0	0	162.411	0	0	0	0	0	0	0	0	75.501	0
exo_circ_025563	chr20:41061393-41076294:+	0	0	0	0	163.305	0	0	0	6.486	0	0	0	0	0
exo_circ_025565	chr20:47236325-47262428:-	0	0	0	143.304	0	0	81.88	0	0	0	0	0	0	0
exo_circ_025566	chr20:49094139-49094963:+	85.873	0	0	0	0	0	19.651	0	0	0	0	0	0	0
exo_circ_025567	chr20:6031284-6034555:+	0	0	110.867	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025569	chr21:33774728-33775108:+	0	0	110.867	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025570	chr21:36364092-36369876:+	0	0	0	114.643	0	0	0	0	0	0	0	0	0	0
exo_circ_025571	chr22:25663629-25687667:+	0	97.111	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025576	chr22:46235132-46235513:+	0	48.555	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025579	chrX:101018970-101020588:-	0	0	65.512	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_025580	chrX:11367770-11398794:-	0	0	90.71	0	0	0	0	0	25.944	0	0	0	0	0
exo_circ_025583	chrX:139802235-139826823:-	0	0	55.434	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_025585	chrX:63665885-63724711:-	0	0	0	0	0	0	0	0	0	0	0	0	30.2	0
exo_circ_025587	chrX:78009101-78021079:+	0	0	15.118	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025589	chr1:11212311-11216234:-	141.877	0	0	0	0	0	0	0	12.972	0	0	0	0	0
exo_circ_025590	chr1:11247624-11248094:-	0	0	0	152.858	0	0	0	0	0	0	0	0	0	0
exo_circ_025593	chr1:151423396-151442205:-	0	132.423	0	0	0	28.699	0	0	0	0	0	0	0	0
exo_circ_025594	chr1:158639581-158640007:-	89.607	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025595	chr1:164428756-164482547:-	0	0	0	152.858	0	0	0	0	0	0	0	0	0	0
exo_circ_025597	chr1:169798856-169807929:+	0	0	0	0	0	0	0	0	15.134	0	0	0	0	0
exo_circ_025598	chr1:172131174-172133181:+	0	0	0	0	0	0	163.759	0	0	0	0	0	0	0
exo_circ_025600	chr1:184732836-184749592:-	0	0	0	0	0	0	0	0	43.241	0	0	0	0	0
exo_circ_025601	chr1:185180390-185231708:+	0	0	0	0	0	183.672	0	0	0	0	0	0	0	0
exo_circ_025602	chr1:19112523-19112867:-	0	0	0	0	0	0	58.953	0	0	0	0	0	0	0
exo_circ_025603	chr1:197117788-197125191:-	0	0	0	0	0	137.754	0	0	0	0	0	0	0	0
exo_circ_025605	chr1:198253039-198264235:+	0	0	151.183	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025607	chr1:200663918-200666751:-	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025613	chr1:233198938-233252788:-	0	0	0	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_025614	chr1:235787199-235788845:-	108.275	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025615	chr1:25340473-25356853:+	0	0	0	66.875	0	0	45.853	0	0	0	0	0	0	0
exo_circ_025617	chr1:28038838-28058094:-	0	0	0	0	0	0	0	0	101.616	0	0	0	0	0
exo_circ_025619	chr1:35104294-35104769:+	0	0	0	0	0	0	0	0	0	0	0	0	105.701	0
exo_circ_025622	chr1:42278347-42278784:-	0	0	0	0	0	0	0	0	23.782	0	0	0	0	0
exo_circ_025623	chr1:42757782-42762475:-	0	0	0	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_025624	chr1:50539591-50596216:-	0	0	0	0	0	0	0	0	8.648	0	0	0	0	0
exo_circ_025629	chr1:55171555-55178132:-	0	0	0	0	0	34.439	0	0	0	0	0	0	0	0
exo_circ_025630	chr1:85270617-85270906:-	0	0	0	0	0	0	153.934	0	0	0	0	0	0	0
exo_circ_025633	chr2:110666262-110674224:-	0	0	0	0	0	0	0	177.427	0	0	0	0	0	0
exo_circ_025634	chr2:112097054-112116203:+	0	0	201.577	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025638	chr2:131071854-131082657:-	0	0	15.118	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025643	chr2:152575135-152581049:+	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025645	chr2:169946287-170015366:+	0	0	0	0	0	0	0	0	8.648	0	0	0	0	0
exo_circ_025646	chr2:171006146-171028405:-	0	0	0	0	0	0	0	0	77.833	0	0	0	0	0
exo_circ_025647	chr2:175080659-175111654:-	0	0	0	0	0	137.754	0	0	17.296	0	0	0	0	0
exo_circ_025649	chr2:197407997-197410007:-	0	0	0	0	0	0	0	0	8.648	0	0	0	0	0
exo_circ_025650	chr2:203366876-203380384:+	0	0	0	0	96.499	0	0	0	0	0	0	0	0	0
exo_circ_025653	chr2:206141940-206145057:-	0	0	0	0	0	0	153.934	0	0	0	0	0	0	0
exo_circ_025657	chr2:222599927-222634541:-	0	0	0	0	0	0	0	0	12.972	0	0	0	0	0
exo_circ_025663	chr2:23867834-23875904:-	0	0	0	0	0	0	0	0	6.486	0	0	0	0	0
exo_circ_025668	chr2:29121373-29181697:+	0	0	0	0	0	0	0	0	15.134	0	0	0	0	0
exo_circ_025670	chr2:32414768-32416163:+	104.541	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025671	chr2:33543511-33549751:+	0	0	0	105.09	0	0	0	0	0	0	0	0	0	0
exo_circ_025676	chr2:39179186-39229588:-	0	0	0	0	0	0	0	0	0	0	151.723	0	0	0
exo_circ_025680	chr2:49652084-49656216:+	0	0	0	0	0	0	0	0	8.648	0	0	0	0	0
exo_circ_025681	chr2:54928312-54928751:+	104.541	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025682	chr2:55212672-55222493:-	0	0	0	124.197	0	0	0	0	0	0	0	0	0	0
exo_circ_025686	chr2:61522610-61537668:-	0	0	0	0	0	0	0	64.519	0	0	0	0	0	0
exo_circ_025690	chr2:99371655-99379428:+	0	0	0	0	0	0	0	0	12.972	0	0	0	0	0
exo_circ_025696	chr3:121449314-121468431:-	0	0	0	95.536	0	0	0	0	0	0	0	0	0	0
exo_circ_025697	chr3:122610493-122635907:+	0	0	0	0	0	0	0	0	25.944	0	0	0	0	0
exo_circ_025699	chr3:124650807-124657803:+	0	0	0	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_025700	chr3:125451304-125457365:-	0	0	0	0	170.728	0	0	0	0	0	0	0	0	0
exo_circ_025701	chr3:12599690-12604289:-	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_025702	chr3:128629950-128632157:-	0	0	0	0	0	0	0	141.135	0	0	0	0	0	0
exo_circ_025703	chr3:129134073-129134954:-	0	0	0	0	0	63.137	0	0	0	0	0	0	0	0
exo_circ_025704	chr3:133628361-133628733:-	0	0	0	0	0	0	0	0	12.972	0	0	0	0	0
exo_circ_025706	chr3:142412543-142432893:-	0	0	0	0	0	0	0	0	15.134	0	0	0	0	0
exo_circ_025710	chr3:167313973-167333985:-	0	0	0	0	0	0	0	0	15.134	0	0	0	0	0
exo_circ_025711	chr3:167522314-167537000:-	0	0	166.301	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025712	chr3:169381186-169435769:-	0	0	60.473	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025714	chr3:17508473-17576549:-	0	0	0	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_025715	chr3:183790796-183798989:+	0	0	0	0	0	0	0	149.2	19.458	0	0	0	0	0
exo_circ_025718	chr3:197835673-197866219:+	0	0	0	0	0	0	0	0	8.648	0	0	0	0	0
exo_circ_025719	chr3:20095262-20114988:+	0	0	0	0	0	0	0	0	0	0	0	0	75.501	0
exo_circ_025720	chr3:33516022-33517174:-	0	0	0	0	0	0	0	80.649	0	0	0	0	0	0
exo_circ_025721	chr3:41789660-41835971:-	0	0	0	0	0	0	0	0	12.972	0	0	0	135.901	0
exo_circ_025722	chr3:44357740-44367708:+	0	0	0	0	0	0	0	0	19.458	0	0	0	0	0
exo_circ_025728	chr3:50048244-50058562:+	0	0	0	0	0	0	104.806	0	10.81	0	0	0	0	0
exo_circ_025731	chr3:56639985-56673725:-	0	0	0	0	163.305	0	0	0	0	0	0	0	0	0
exo_circ_025733	chr3:6694724-6724546:+	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_025734	chr3:69027899-69042912:-	0	0	0	0	133.613	0	0	0	0	0	0	0	0	0
exo_circ_025736	chr3:93884727-93927407:-	0	0	0	0	0	0	0	0	25.944	0	0	0	0	0
exo_circ_025737	chr3:9668718-9671170:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_025740	chr4:109491326-109512083:+	0	0	0	0	0	0	160.484	0	0	0	0	0	0	0
exo_circ_025741	chr4:109940945-109944069:+	0	0	0	95.536	0	0	68.779	0	0	0	0	0	0	0
exo_circ_025744	chr4:128936654-128957124:-	0	0	0	0	0	0	0	0	6.486	0	0	0	0	0
exo_circ_025746	chr4:142700075-142725901:-	0	0	0	0	155.882	0	0	0	0	0	0	0	0	0
exo_circ_025753	chr4:2156787-2229243:-	0	0	0	0	0	0	0	0	15.134	0	0	0	0	0
exo_circ_025755	chr4:3019640-3022451:+	0	0	0	0	0	0	0	112.908	0	0	0	0	0	0
exo_circ_025756	chr4:36293525-36316486:+	0	0	0	0	0	0	137.558	0	0	0	0	0	0	0
exo_circ_025759	chr4:42022837-42039053:+	0	0	0	0	0	0	0	0	151.343	0	0	0	0	0
exo_circ_025760	chr4:47875126-47910994:-	0	0	0	66.875	0	0	0	0	0	0	0	0	0	0
exo_circ_025762	chr4:77020501-77030970:+	153.078	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025764	chr4:83416730-83437097:-	0	0	0	0	0	0	0	0	38.917	0	0	0	0	0
exo_circ_025770	chr5:134763903-134773861:+	0	0	0	28.661	0	183.672	0	0	4.324	0	0	0	0	0
exo_circ_025773	chr5:138291969-138319374:-	0	0	0	0	192.997	0	0	0	0	0	0	0	0	0
exo_circ_025774	chr5:138418952-138420962:+	0	0	0	0	0	0	111.356	0	0	0	0	0	0	0
exo_circ_025778	chr5:168488601-168495436:+	0	0	0	0	0	154.973	0	0	0	0	0	0	0	0
exo_circ_025780	chr5:177334283-177338605:-	0	0	0	0	0	0	0	0	17.296	0	0	0	0	0
exo_circ_025781	chr5:179593477-179601986:+	0	0	0	0	0	45.918	0	0	0	0	0	0	0	0
exo_circ_025782	chr5:43675510-43738816:+	0	0	0	0	0	0	0	0	6.486	0	0	0	0	0
exo_circ_025783	chr5:55322326-55340184:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_025784	chr5:55475298-55491114:-	0	0	0	66.875	0	0	0	0	0	0	0	0	0	0
exo_circ_025786	chr5:69174250-69174409:+	0	0	0	143.304	0	0	0	0	0	0	0	0	0	0
exo_circ_025787	chr5:80654851-80679093:+	0	0	0	0	0	0	0	0	21.62	0	0	0	0	0
exo_circ_025789	chr5:94779109-94799132:-	0	0	0	19.107	0	0	0	0	0	0	0	0	0	0
exo_circ_025790	chr5:96979137-97028612:+	0	0	0	0	0	0	0	0	0	0	145.402	0	0	0
exo_circ_025792	chr6:121223235-121255410:-	0	83.868	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025795	chr6:136611281-136637406:-	0	0	0	0	0	0	0	0	21.62	0	0	0	0	0
exo_circ_025796	chr6:136694139-136698720:-	0	0	0	114.643	0	0	0	0	0	0	0	0	0	0
exo_circ_025798	chr6:144421877-144429741:+	0	0	0	47.768	0	0	0	0	0	0	0	0	0	0
exo_circ_025799	chr6:148471416-148487715:+	0	0	0	0	0	0	117.907	0	0	0	0	0	0	0
exo_circ_025801	chr6:152488395-152505397:-	0	0	40.315	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025802	chr6:15349475-15351154:+	197.881	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025803	chr6:15374116-15452175:+	0	0	0	0	0	0	0	60.487	0	0	0	0	0	0
exo_circ_025804	chr6:154422505-154430591:-	0	0	0	0	0	0	0	0	0	0	0	0	60.401	0
exo_circ_025805	chr6:165448927-165543568:-	0	61.798	0	133.751	0	0	0	0	0	0	0	0	0	0
exo_circ_025806	chr6:18185771-18188002:+	0	0	0	0	0	0	3.275	0	0	0	0	0	0	0
exo_circ_025807	chr6:28271853-28272787:+	0	0	0	0	0	0	0	0	19.458	179.117	0	0	0	0
exo_circ_025808	chr6:37650108-37652340:-	0	0	0	0	0	0	0	0	0	0	0	0	15.1	0
exo_circ_025814	chr6:73600350-73621962:-	0	0	0	0	215.266	0	0	0	0	0	0	0	0	0
exo_circ_025815	chr6:75695803-75703072:+	0	0	0	0	103.922	0	0	0	0	0	0	0	0	0
exo_circ_025817	chr6:99503764-99510230:-	0	0	0	0	103.922	0	0	0	0	0	0	0	0	0
exo_circ_025818	chr7:104136780-104168525:-	52.27	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025820	chr7:105546909-105548710:+	0	0	0	0	0	0	0	0	12.972	0	0	0	0	0
exo_circ_025822	chr7:128754528-128754722:+	0	0	0	0	0	0	0	0	6.486	0	0	0	0	0
exo_circ_025825	chr7:139715931-139741845:-	0	0	0	0	0	0	13.101	0	0	0	0	0	0	0
exo_circ_025827	chr7:144623165-144682978:-	0	145.666	0	19.107	0	0	0	0	0	0	0	0	0	0
exo_circ_025829	chr7:158876608-158891333:+	0	0	0	0	0	0	16.376	0	0	0	0	0	0	0
exo_circ_025834	chr7:39987598-39997664:+	0	0	0	0	0	34.439	0	0	0	0	0	0	0	0
exo_circ_025836	chr7:6142931-6145656:+	0	0	0	0	0	0	0	0	0	0	107.471	0	0	0
exo_circ_025837	chr7:6578565-6585260:+	0	0	0	0	0	0	0	0	49.727	0	0	0	0	0
exo_circ_025842	chr8:100259106-100259997:-	0	0	0	0	0	0	0	193.557	0	0	0	0	0	0
exo_circ_025843	chr8:103212918-103213085:+	0	0	0	0	0	11.48	0	0	0	0	0	0	0	0
exo_circ_025848	chr8:116711320-116726172:-	0	0	0	0	0	0	0	0	49.727	0	0	0	0	0
exo_circ_025851	chr8:140370963-140405698:-	0	0	0	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_025852	chr8:25300575-25310532:+	0	0	0	95.536	0	0	0	0	0	0	0	0	0	0
exo_circ_025853	chr8:29132307-29134210:-	0	0	0	0	0	0	0	0	6.486	0	0	0	0	0
exo_circ_025856	chr8:39118085-39151548:+	0	0	0	0	0	0	32.752	0	0	0	0	0	0	0
exo_circ_025858	chr8:39136656-39211324:+	0	0	0	0	0	0	0	0	19.458	0	0	0	0	0
exo_circ_025861	chr8:56167286-56171189:-	0	0	0	0	155.882	0	0	0	0	0	0	0	0	0
exo_circ_025864	chr8:67131950-67172555:+	0	0	0	0	0	0	85.155	0	0	0	0	0	0	0
exo_circ_025866	chr8:70170201-70174859:-	0	0	0	0	163.305	0	0	0	38.917	0	0	0	0	0
exo_circ_025867	chr8:86484871-86488639:-	0	52.969	0	152.858	0	0	0	0	0	0	0	0	0	0
exo_circ_025868	chr8:89714423-89725641:-	0	0	0	0	0	0	0	0	49.727	0	0	0	0	0
exo_circ_025869	chr8:94386983-94411315:-	0	0	0	0	111.345	0	0	0	19.458	0	0	0	0	0
exo_circ_025871	chr8:95031994-95052230:+	0	0	0	0	0	0	0	165.33	0	0	0	0	0	0
exo_circ_025872	chr8:95045544-95047127:+	0	0	0	57.322	0	0	0	0	90.806	0	0	0	0	0
exo_circ_025876	chr9:124923094-124938866:-	37.336	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025878	chr9:125301982-125305149:+	0	0	0	0	0	0	0	0	6.486	0	0	0	0	0
exo_circ_025882	chr9:27009019-27056459:+	0	0	0	162.411	0	0	0	0	17.296	0	0	0	0	0
exo_circ_025883	chr9:33953284-33973237:-	0	0	15.118	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025884	chr9:37305543-37349452:+	0	0	25.197	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025887	chr9:5069021-5081861:+	0	0	0	0	0	0	0	68.551	0	0	0	0	0	0
exo_circ_025889	chr9:6830673-6893232:+	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025891	chr9:77247258-77295846:+	0	0	0	0	0	0	0	72.584	0	0	0	0	0	0
exo_circ_025892	chr9:77332009-77340550:+	0	0	100.788	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025896	chr10:104008176-104018289:+	0	0	0	0	0	0	0	0	21.62	0	0	0	0	0
exo_circ_025901	chr10:17693221-17700279:+	0	0	0	0	141.036	0	0	0	0	0	0	0	0	0
exo_circ_025902	chr10:20143294-20164611:+	0	0	0	0	0	0	0	0	6.486	0	0	0	0	0
exo_circ_025905	chr10:50433475-50479237:-	0	0	0	0	0	0	0	0	6.486	0	0	0	0	0
exo_circ_025909	chr10:68288482-68289019:-	0	0	0	0	0	0	0	80.649	0	0	0	0	0	0
exo_circ_025910	chr10:7220410-7227937:-	112.008	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025911	chr10:72790175-72790931:+	0	0	0	0	0	0	0	169.362	0	0	0	0	0	0
exo_circ_025914	chr10:74074742-74083513:+	0	0	0	0	0	0	0	72.584	36.755	0	0	0	0	0
exo_circ_025915	chr10:75150513-75151106:+	0	0	0	57.322	0	0	0	0	8.648	0	0	0	0	0
exo_circ_025917	chr10:87508335-87513221:+	0	0	0	0	0	0	98.255	0	0	0	0	0	0	0
exo_circ_025921	chr10:95845356-95864861:+	0	0	0	0	0	0	72.054	0	0	0	0	0	0	0
exo_circ_025926	chr11:35204511-35211449:+	0	0	0	133.751	0	0	0	0	0	0	0	0	0	0
exo_circ_025929	chr11:45953526-45965608:-	0	0	0	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_025932	chr11:65894013-65897006:-	0	0	0	0	51.961	0	0	0	0	0	0	0	0	0
exo_circ_025935	chr11:70349922-70362488:+	0	0	0	0	0	0	0	0	12.972	0	0	0	0	0
exo_circ_025938	chr11:73844806-73860009:+	0	0	0	0	0	0	0	189.525	0	0	0	0	0	0
exo_circ_025939	chr11:76451857-76460085:+	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025945	chr11:9494645-9497800:+	0	0	0	0	0	0	0	0	12.972	0	0	0	0	0
exo_circ_025951	chr12:116205052-116205831:-	0	0	0	0	0	0	0	0	17.296	0	0	0	0	0
exo_circ_025965	chr12:328834-334422:-	138.143	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_025966	chr12:3798658-3863957:-	0	0	0	133.751	0	0	0	0	23.782	0	0	0	0	0
exo_circ_025973	chr12:62493914-62508480:+	0	0	0	0	0	0	0	0	0	0	0	0	60.401	0
exo_circ_025975	chr12:68715626-68742443:+	0	0	0	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_025978	chr12:71644094-71645075:-	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_025979	chr12:88120113-88131218:-	0	0	0	0	0	0	0	0	17.296	0	0	0	0	0
exo_circ_025981	chr12:98527885-98537572:+	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_025985	chr13:19730238-19751467:-	0	0	0	0	163.305	0	0	0	0	0	0	0	0	0
exo_circ_025987	chr13:39699500-39727548:+	160.545	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_025992	chr13:79354438-79378907:-	0	0	0	0	0	0	0	0	19.458	0	0	0	0	0
exo_circ_026002	chr14:64134068-64137983:+	0	0	0	0	0	0	0	0	8.648	0	0	0	0	0
exo_circ_026004	chr14:90644047-90730196:-	0	0	0	0	0	0	19.651	0	0	0	0	0	0	0
exo_circ_026007	chr14:91465249-91476524:-	0	0	120.946	0	0	0	0	0	0	0	0	0	0	0
exo_circ_026011	chr15:48772486-48784120:-	0	0	0	0	0	0	0	0	0	0	0	0	135.901	0
exo_circ_026012	chr15:50929008-50930971:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_026016	chr15:63693963-63716473:-	0	0	0	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_026017	chr15:64112572-64123546:+	0	0	0	0	0	0	0	0	25.944	0	0	0	0	0
exo_circ_026021	chr15:76274411-76297348:-	0	0	115.907	0	0	0	0	0	0	0	0	0	0	0
exo_circ_026024	chr15:89281169-89285218:+	0	0	0	0	0	0	0	0	6.486	0	0	0	0	0
exo_circ_026031	chr16:18834891-18845651:-	0	92.696	0	0	118.767	0	0	0	0	0	0	0	0	0
exo_circ_026033	chr16:25246706-25247390:-	0	0	151.183	0	0	0	0	0	0	0	0	0	0	0
exo_circ_026034	chr16:297055-298251:-	0	145.666	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_026039	chr16:70267658-70268379:-	0	0	0	0	0	0	0	0	6.486	0	0	0	0	0
exo_circ_026042	chr16:72811576-72812038:-	0	0	115.907	0	0	0	0	0	0	0	0	0	0	0
exo_circ_026048	chr17:19841488-19846910:-	164.279	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_026050	chr17:28091773-28122732:+	0	0	0	0	0	160.713	0	0	0	0	0	0	0	0
exo_circ_026054	chr17:35168060-35168685:+	0	0	0	0	0	0	0	0	6.486	0	0	0	0	0
exo_circ_026056	chr17:4206320-4235890:-	0	0	0	0	59.384	0	0	0	0	0	0	0	0	0
exo_circ_026059	chr17:5338018-5346925:+	0	0	0	0	0	0	0	16.13	0	0	0	0	0	0
exo_circ_026064	chr17:61034665-61084564:+	0	0	0	0	0	0	0	0	19.458	0	0	0	0	0
exo_circ_026065	chr17:61877886-61881171:-	0	0	0	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_026075	chr18:12356693-12358943:-	0	0	0	0	0	0	0	0	23.782	0	0	0	0	0
exo_circ_026081	chr18:36160931-36170196:+	0	0	0	0	0	0	0	120.973	0	0	0	0	0	0
exo_circ_026083	chr18:58341037-58343103:+	0	0	0	0	0	0	0	0	12.972	0	0	0	0	0
exo_circ_026084	chr18:62539680-62544873:+	0	0	0	0	148.459	0	0	0	0	0	0	0	0	0
exo_circ_026092	chr19:4405911-4409759:+	0	0	0	200.626	0	0	0	0	0	0	0	0	0	0
exo_circ_026093	chr19:4452363-4454093:-	0	0	0	19.107	0	0	0	0	28.106	0	0	0	0	0
exo_circ_026094	chr19:49478908-49480620:+	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_026095	chr19:7462151-7464690:+	0	0	0	0	0	0	0	0	8.648	0	0	0	0	0
exo_circ_026099	chr20:23389945-23403072:-	0	119.181	0	0	0	0	0	0	8.648	0	0	0	0	0
exo_circ_026100	chr20:32145090-32146855:+	0	0	0	47.768	0	0	0	0	0	0	0	0	0	0
exo_circ_026104	chr20:47221313-47262428:-	0	0	0	47.768	0	0	0	0	0	0	0	0	0	0
exo_circ_026106	chr20:47287228-47294779:-	0	0	0	0	0	0	150.658	0	0	0	0	0	0	0
exo_circ_026111	chr21:25683882-25689973:+	0	0	0	0	0	0	0	96.778	4.324	0	0	0	0	0
exo_circ_026112	chr21:26021839-26053348:-	0	0	0	0	0	0	0	0	41.079	0	0	0	0	0
exo_circ_026120	chr22:31508254-31546971:+	0	0	0	0	0	0	0	0	12.972	0	0	0	0	0
exo_circ_026121	chr22:31583874-31589577:+	0	0	0	0	0	0	0	0	25.944	0	0	0	0	0
exo_circ_026130	chrX:18246576-18247882:-	0	0	0	0	74.23	0	0	0	0	0	0	0	0	0
exo_circ_026132	chrX:40662924-40675361:-	0	0	0	0	0	28.699	0	0	0	0	0	0	0	0
exo_circ_026135	chrX:77557450-77593849:-	0	0	0	0	0	160.713	0	0	0	0	0	0	0	0
exo_circ_026137	chr1:10146962-10161286:+	0	0	0	114.643	0	0	0	0	0	0	0	0	0	0
exo_circ_026138	chr1:108982608-109011718:-	0	0	0	0	118.767	0	0	0	6.486	0	0	0	0	0
exo_circ_026143	chr1:145833489-145836574:+	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_026145	chr1:150457287-150457570:+	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_026146	chr1:154241512-154246375:+	0	0	95.749	0	0	0	0	0	0	0	0	0	0	0
exo_circ_026151	chr1:158678400-158685347:-	0	0	65.512	0	0	0	0	0	0	0	0	0	0	0
exo_circ_026152	chr1:159014660-159016700:+	14.934	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_026157	chr1:172044384-172131288:+	0	0	0	0	0	0	0	125.006	0	0	0	0	0	0
exo_circ_026159	chr1:174252479-174278779:+	0	0	120.946	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_026160	chr1:174275832-174371072:+	0	0	0	0	0	0	0	56.454	0	0	0	0	0	0
exo_circ_026167	chr1:200592079-200603955:-	0	0	0	0	0	0	0	129.038	0	0	0	0	0	0
exo_circ_026177	chr1:21706743-21724095:-	0	0	0	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_026180	chr1:224371282-224377177:+	3.734	110.353	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_026184	chr1:229444913-229450605:-	0	0	0	0	0	0	0	120.973	0	0	0	0	0	0
exo_circ_026187	chr1:235450239-235484515:-	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_026193	chr1:37882806-37885825:-	0	0	0	0	96.499	0	0	0	0	0	0	0	0	0
exo_circ_026199	chr1:51819799-51834170:-	0	0	0	0	0	0	0	104.843	0	0	0	0	0	0
