exo_circ_ID	CircRNA	CRC1	CRC2	CRC3	CRC4	CRC5	CRC6	CRC7	CRC8	CRC9	CRC10	CRC11	CRC12
exo_circ_018019	chr8:109456261-109461908:+	0	0	29.026	0	0	0	0	55.242	0	0	0	0
exo_circ_018020	chr8:37862736-37877551:-	0	0	58.053	0	0	0	0	0	0	48.225	0	129.666
exo_circ_018022	chr8:73595165-73617451:-	0	38.721	0	0	0	0	0	0	26.857	0	0	0
exo_circ_018023	chr9:128803249-128804119:+	0	0	0	140.848	0	0	0	27.621	0	0	0	0
exo_circ_018024	chr9:129957359-129994958:-	0	0	145.132	0	0	0	0	0	0	0	0	0
exo_circ_018027	chr10:124408541-124412200:-	0	0	0	0	0	0	0	0	0	0	0	16.208
exo_circ_018028	chr10:21882281-21920963:-	0	0	87.079	0	0	0	0	0	17.904	0	52.644	0
exo_circ_018029	chr10:68747160-68749685:+	0	0	116.105	0	0	0	0	0	44.761	0	0	0
exo_circ_018030	chr10:68747373-68747566:+	0	0	0	0	0	0	0	0	17.904	0	0	0
exo_circ_018032	chr11:47750915-47751290:-	0	0	174.158	0	0	0	108.951	0	71.618	0	438.7	0
exo_circ_018033	chr12:111932585-111943369:-	0	0	0	0	0	0	0	0	17.904	0	175.48	0
exo_circ_018034	chr12:1754257-1754514:+	0	0	0	35.212	0	0	0	0	0	0	0	0
exo_circ_018035	chr12:19462509-19493986:+	0	0	0	0	0	0	560.32	0	0	0	0	0
exo_circ_018037	chr13:112504031-112527484:-	0	0	0	0	0	0	0	0	0	144.676	0	0
exo_circ_018038	chr13:20058574-20059562:+	0	0	0	492.966	0	0	0	27.621	0	0	0	129.666
exo_circ_018039	chr13:30283615-30283791:-	42.195	0	0	0	0	0	0	55.242	0	241.127	0	226.915
exo_circ_018041	chr14:34775918-34780310:-	0	58.082	0	0	0	0	0	0	35.809	0	0	0
exo_circ_018043	chr15:42559338-42563857:+	0	0	0	0	0	0	0	0	0	0	70.192	0
exo_circ_018044	chr15:42998167-43017181:-	63.292	0	0	0	82.624	0	0	0	26.857	0	0	0
exo_circ_018045	chr15:63672495-63675093:-	21.097	0	0	0	0	0	46.693	0	0	0	0	0
exo_circ_018046	chr15:65715477-65732818:-	0	0	87.079	0	0	0	0	0	0	0	0	0
exo_circ_018047	chr16:24032135-24094297:+	0	0	0	0	0	0	0	110.484	44.761	0	0	0
exo_circ_018048	chr17:16126081-16146548:-	42.195	0	188.671	0	0	0	0	0	0	0	0	0
exo_circ_018049	chr17:29702958-29706553:-	0	0	29.026	0	0	0	62.258	0	0	0	0	0
exo_circ_018050	chr17:3814321-3816270:-	168.78	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_018051	chr17:48848063-48849377:+	0	0	0	0	0	0	46.693	0	0	0	140.384	97.249
exo_circ_018052	chr17:5354358-5365238:+	0	0	14.513	0	0	0	0	0	0	0	0	0
exo_circ_018053	chr17:5354358-5368468:+	0	0	0	0	0	0	342.418	0	35.809	0	0	0
exo_circ_018054	chr18:74877196-74890038:+	0	77.442	0	211.271	0	0	0	0	0	0	35.096	0
exo_circ_018055	chr19:42117249-42122576:-	42.195	19.361	0	0	0	0	0	0	17.904	0	0	0
exo_circ_018056	chr19:7382791-7383203:+	42.195	0	0	0	0	0	0	0	0	0	0	0
exo_circ_018057	chr20:47291795-47294779:-	84.39	0	174.158	0	0	0	155.644	0	0	0	0	0
exo_circ_018058	chr20:58418210-58441083:+	0	0	29.026	0	0	0	0	0	0	0	0	162.082
exo_circ_018059	chrX:118392631-118398470:+	0	0	87.079	0	0	0	0	0	0	0	0	0
exo_circ_018060	chrY:19739527-19741857:-	0	0	0	0	0	0	0	0	53.713	0	0	0
exo_circ_018061	chr1:154225083-154246375:+	0	154.884	0	0	0	0	0	0	0	0	175.48	0
exo_circ_018062	chr1:172555868-172570730:+	84.39	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_018063	chr1:1825396-1839238:-	0	0	0	193.665	330.497	0	0	0	53.713	96.451	0	0
exo_circ_018064	chr1:186341027-186344090:-	0	0	217.697	0	0	0	0	55.242	0	0	0	0
exo_circ_018065	chr1:198232552-198253180:+	464.145	0	87.079	0	0	0	124.516	27.621	0	0	0	0
exo_circ_018066	chr1:203707008-203708104:+	168.78	0	116.105	0	0	0	0	0	0	0	0	0
exo_circ_018069	chr1:231247306-231251143:+	0	0	58.053	0	0	0	0	0	0	0	0	0
exo_circ_018070	chr1:26760855-26763285:+	0	0	0	0	0	0	0	0	0	192.901	0	0
exo_circ_018071	chr1:35901473-35902337:+	0	348.489	0	0	0	0	0	0	35.809	0	0	226.915
exo_circ_018072	chr1:51827795-51840514:-	0	0	0	0	0	0	0	0	53.713	0	0	0
exo_circ_018073	chr1:51840225-51855388:-	42.195	0	0	0	0	0	0	0	205.9	96.451	0	0
exo_circ_018074	chr1:62803718-62805255:+	0	0	58.053	0	495.745	0	0	0	89.522	0	0	0
exo_circ_018075	chr2:172568740-172596023:+	0	367.85	43.539	0	0	0	0	0	0	0	0	0
exo_circ_018076	chr2:201129728-201133134:+	0	77.442	0	0	0	0	15.564	0	0	0	0	0
exo_circ_018078	chr2:55206269-55212806:-	42.195	0	0	0	0	0	0	0	0	0	0	0
exo_circ_018079	chr2:58159649-58165874:-	0	0	0	0	0	0	0	0	53.713	0	0	0
exo_circ_018080	chr2:61031418-61032113:+	126.585	0	87.079	0	454.433	0	0	0	0	0	0	0
exo_circ_018081	chr2:61873001-61873293:-	0	38.721	0	0	0	0	0	0	89.522	0	0	0
exo_circ_018082	chr2:68137298-68141795:-	0	0	0	0	0	74.832	0	0	0	0	0	0
exo_circ_018083	chr2:74073548-74080591:+	0	0	0	0	0	0	0	0	44.761	0	0	324.165
exo_circ_018084	chr3:138681966-138694907:-	84.39	0	0	0	0	0	0	165.725	0	0	0	0
exo_circ_018085	chr3:179592643-179598771:-	0	0	0	0	0	0	0	0	17.904	168.789	0	0
exo_circ_018086	chr3:33812071-33822082:+	21.097	0	0	228.877	0	0	0	0	0	0	0	0
exo_circ_018087	chr3:57860698-57862086:+	0	193.605	0	0	0	0	31.129	0	44.761	241.127	0	0
exo_circ_018088	chr4:147854675-147866816:+	0	0	0	211.271	0	0	124.516	0	71.618	0	0	0
exo_circ_018090	chr4:39320382-39323417:-	0	0	0	0	0	0	0	0	26.857	0	0	64.833
exo_circ_018091	chr4:55999301-55999645:+	42.195	0	0	0	0	0	0	0	17.904	0	0	0
exo_circ_018092	chr4:74174505-74201370:+	0	0	0	0	0	74.832	0	0	0	0	0	0
exo_circ_018093	chr5:108832769-108872212:+	0	0	0	0	0	0	77.822	0	8.952	0	0	0
exo_circ_018094	chr5:134666822-134671886:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_018095	chr5:137941943-137943216:-	0	0	0	0	165.248	0	0	82.863	0	0	0	0
exo_circ_018096	chr5:172082325-172090362:-	0	0	29.026	0	0	149.664	0	0	0	168.789	0	0
exo_circ_018097	chr5:179841906-179844227:-	42.195	0	0	0	0	0	0	0	0	0	0	0
exo_circ_018099	chr6:129607892-129618852:-	0	0	14.513	0	0	0	0	0	0	0	0	0
exo_circ_018100	chr6:17632649-17640064:-	21.097	0	29.026	0	0	0	62.258	0	8.952	0	0	0
exo_circ_018101	chr6:3283851-3298218:-	0	77.442	0	0	0	0	62.258	27.621	0	0	0	0
exo_circ_018102	chr6:36894503-36902434:+	84.39	0	0	0	330.497	0	0	0	0	0	0	0
exo_circ_018103	chr6:4031558-4032755:+	0	116.163	145.132	0	0	0	124.516	0	0	0	0	0
exo_circ_018104	chr6:42974002-42975038:-	0	193.605	0	0	0	0	0	82.863	0	0	0	0
exo_circ_018105	chr6:47503279-47533755:+	0	0	58.053	0	0	0	0	0	0	72.338	0	0
exo_circ_018106	chr7:78343777-78346043:-	0	0	0	0	0	0	217.902	0	0	0	0	0
exo_circ_018107	chr7:92294888-92352642:+	0	0	0	0	0	0	93.387	27.621	0	0	0	0
exo_circ_018108	chr7:98967040-98967698:+	0	0	58.053	0	0	0	0	55.242	0	241.127	0	0
exo_circ_018110	chr8:67118247-67137603:+	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_018111	chr8:99096311-99103120:+	0	0	116.105	0	0	0	108.951	165.725	0	0	0	0
exo_circ_018112	chr9:100498764-100509134:+	168.78	0	174.158	0	0	0	0	55.242	143.235	0	0	0
exo_circ_018113	chr9:105534492-105539351:+	0	0	0	0	0	74.832	0	0	125.331	0	0	0
exo_circ_018114	chr9:15563977-15594172:+	0	0	0	0	0	0	0	0	17.904	0	0	0
exo_circ_018115	chr9:98099930-98100164:-	0	0	203.184	35.212	0	0	31.129	0	0	0	0	0
exo_circ_018117	chr10:20243069-20245505:+	0	0	0	0	0	0	0	0	0	0	0	129.666
exo_circ_018118	chr10:28535561-28596041:+	0	193.605	145.132	0	0	0	62.258	0	0	0	0	0
exo_circ_018121	chr10:87875404-87880438:+	0	0	0	140.848	0	0	0	0	0	0	0	0
exo_circ_018122	chr11:18083534-18089510:-	0	0	145.132	0	0	0	217.902	0	71.618	0	0	0
exo_circ_018124	chr11:34089394-34090678:+	0	0	0	17.606	0	0	15.564	0	0	0	0	0
exo_circ_018126	chr12:101714089-101716812:+	42.195	0	0	0	0	0	0	0	0	0	0	0
exo_circ_018127	chr12:123345257-123350441:-	295.365	0	0	0	0	0	0	27.621	0	0	0	0
exo_circ_018128	chr12:26621122-26632059:-	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_018129	chr12:49097565-49098105:-	0	0	0	0	0	0	0	0	0	0	0	32.416
exo_circ_018130	chr12:53531743-53537552:-	84.39	0	0	0	0	149.664	0	0	0	0	0	0
exo_circ_018133	chr13:77719531-77746855:+	0	0	0	0	0	0	0	55.242	62.665	0	0	0
exo_circ_018135	chr14:34807450-34862322:-	42.195	0	0	369.725	0	0	108.951	0	8.952	0	0	0
exo_circ_018136	chr14:49832050-49834449:-	0	0	43.539	0	0	0	0	0	62.665	0	105.288	0
exo_circ_018138	chr14:77576766-77579109:-	0	0	0	0	0	299.328	0	0	0	0	0	0
exo_circ_018139	chr15:58640776-58665197:-	0	0	43.539	0	0	0	0	27.621	0	0	105.288	0
exo_circ_018140	chr15:68086305-68146700:+	0	0	0	140.848	0	0	0	27.621	0	48.225	0	194.499
exo_circ_018141	chr15:68141945-68153695:+	0	0	0	0	0	0	0	0	0	0	280.768	0
exo_circ_018143	chr16:48252224-48277479:+	126.585	0	130.618	0	0	0	0	0	0	0	0	16.208
exo_circ_018144	chr17:16034764-16039654:-	0	0	0	0	0	0	0	0	0	24.113	140.384	0
exo_circ_018146	chr17:5346789-5354490:+	0	0	14.513	0	371.809	0	0	0	0	0	0	0
exo_circ_018147	chr17:55072899-55081183:+	0	0	0	0	165.248	0	0	0	0	0	0	0
exo_circ_018148	chr18:21536041-21568094:-	0	0	145.132	0	0	299.328	0	0	0	0	0	0
exo_circ_018149	chr18:47841791-47896809:-	189.877	193.605	0	0	0	0	0	0	0	0	0	0
exo_circ_018150	chr20:38531166-38532859:+	0	0	0	0	0	0	202.338	82.863	53.713	0	0	0
exo_circ_018151	chr22:36341369-36349255:-	0	0	14.513	0	41.312	149.664	0	0	35.809	0	0	0
exo_circ_018152	chr22:45330602-45332710:+	0	0	0	0	165.248	0	0	0	0	0	0	0
exo_circ_018153	chrX:77557450-77558846:-	0	58.082	0	0	0	0	0	0	143.235	0	0	0
exo_circ_018154	chr1:11124497-11133197:-	0	0	29.026	0	0	0	0	0	0	313.465	0	0
exo_circ_018155	chr1:15626668-15643650:+	0	0	43.539	0	0	0	0	0	0	0	0	0
exo_circ_018156	chr1:171524820-171532961:+	0	0	58.053	0	0	0	0	27.621	17.904	0	0	0
exo_circ_018157	chr1:20879281-20886371:-	0	0	101.592	0	0	0	0	0	71.618	0	0	0
exo_circ_018159	chr1:231818328-231818517:+	0	0	0	0	0	0	0	27.621	0	0	0	16.208
exo_circ_018160	chr1:23814189-23820593:-	0	0	0	35.212	0	0	0	0	62.665	0	175.48	0
exo_circ_018161	chr1:35831426-35835993:+	21.097	38.721	0	17.606	0	0	0	110.484	0	0	70.192	0
exo_circ_018164	chr1:92605306-92607727:-	0	0	0	0	0	411.577	0	0	0	0	0	0
exo_circ_018165	chr2:171925536-171966949:+	147.682	0	58.053	0	0	0	0	0	0	0	0	0
exo_circ_018166	chr2:240005209-240022340:-	0	0	116.105	0	0	224.496	0	0	0	24.113	0	0
exo_circ_018167	chr2:43428099-43430302:-	0	193.605	87.079	0	0	0	0	0	107.426	0	0	0
exo_circ_018168	chr2:58221941-58229874:-	0	0	0	0	0	0	0	0	0	96.451	0	0
exo_circ_018169	chr2:61343814-61350693:-	0	0	0	0	0	0	124.516	0	0	0	0	0
exo_circ_018170	chr2:61501995-61533903:-	0	0	0	0	0	0	0	55.242	44.761	0	0	0
exo_circ_018172	chr2:68502730-68526242:+	0	0	0	0	0	0	0	0	44.761	0	17.548	0
exo_circ_018173	chr2:84961673-84963103:-	506.34	0	0	0	0	0	0	27.621	89.522	0	0	0
exo_circ_018174	chr3:123209198-123259589:+	253.17	0	0	0	0	0	0	0	0	0	0	0
exo_circ_018175	chr3:28251711-28263380:+	0	38.721	0	0	0	0	0	0	17.904	0	0	0
exo_circ_018176	chr3:32483931-32491886:-	0	0	0	352.119	0	0	0	165.725	53.713	0	0	0
exo_circ_018178	chr3:56671599-56673725:-	0	0	0	0	0	0	0	55.242	0	0	315.864	0
exo_circ_018179	chr4:106193608-106212835:-	0	0	0	0	0	0	46.693	55.242	0	0	0	0
exo_circ_018180	chr4:128942995-128970468:-	63.292	193.605	0	0	0	0	0	0	0	0	0	0
exo_circ_018182	chr4:82356536-82356895:-	210.975	0	0	0	0	0	0	0	53.713	96.451	0	0
exo_circ_018183	chr5:108832769-108883518:+	0	0	0	0	0	0	0	0	17.904	0	0	0
exo_circ_018184	chr5:122795265-122803613:+	0	0	14.513	0	0	0	62.258	0	17.904	0	0	0
exo_circ_018185	chr5:132927120-132937740:-	0	0	174.158	0	0	0	0	0	8.952	0	0	0
exo_circ_018187	chr5:139042619-139051046:-	0	0	58.053	0	0	0	0	0	53.713	48.225	0	0
exo_circ_018188	chr5:140700818-140702129:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_018190	chr5:145665253-145671554:-	0	0	0	0	0	0	0	55.242	26.857	0	0	0
exo_circ_018192	chr5:40771718-40777586:-	42.195	0	0	0	0	0	0	0	0	0	0	486.247
exo_circ_018193	chr5:43295751-43297166:-	42.195	0	0	0	0	0	0	0	8.952	0	0	0
exo_circ_018194	chr6:154199667-154214276:-	0	0	0	0	0	0	15.564	110.484	80.57	0	0	0
exo_circ_018195	chr6:16657775-16753347:-	0	135.524	0	0	0	0	0	0	0	0	0	0
exo_circ_018197	chr7:103316829-103319678:-	21.097	348.489	87.079	0	0	0	0	0	0	96.451	0	0
exo_circ_018198	chr7:105073618-105074815:+	0	0	0	0	0	0	202.338	0	17.904	48.225	0	0
exo_circ_018199	chr7:130116444-130122202:+	0	0	0	52.818	0	0	0	0	0	0	0	0
exo_circ_018200	chr7:131387119-131388972:+	0	38.721	0	0	0	299.328	62.258	0	17.904	0	0	0
exo_circ_018201	chr7:158793649-158798076:-	0	0	29.026	0	0	0	124.516	0	17.904	144.676	140.384	0
exo_circ_018203	chr7:24623665-24641868:+	0	0	0	0	0	0	15.564	0	0	72.338	0	0
exo_circ_018204	chr7:35667433-35670328:-	0	116.163	0	140.848	0	0	62.258	0	0	0	0	0
exo_circ_018205	chr8:119788337-119797846:-	0	96.803	0	0	0	0	93.387	0	0	0	0	0
exo_circ_018207	chr9:137790847-137818138:+	0	0	0	70.424	0	0	0	0	0	0	0	0
exo_circ_018208	chr9:17366616-17416189:+	168.78	0	43.539	0	0	0	0	0	89.522	0	0	0
exo_circ_018210	chr9:71870082-71875083:-	84.39	0	0	0	0	0	93.387	0	0	0	0	0
exo_circ_018211	chr9:89328659-89328886:+	0	0	145.132	0	0	0	124.516	0	26.857	0	0	0
exo_circ_018212	chr10:121898840-121902620:-	126.585	0	0	0	0	0	0	0	0	0	0	0
exo_circ_018213	chr10:124706635-124706887:-	0	0	0	105.636	0	224.496	0	0	0	0	0	0
exo_circ_018214	chr10:91994534-92008275:+	0	0	0	0	0	224.496	0	0	0	0	0	0
exo_circ_018215	chr11:103996064-104000255:-	0	0	0	0	0	0	0	0	0	192.901	0	0
exo_circ_018216	chr11:117238600-117246948:+	0	38.721	0	0	0	0	0	55.242	0	0	0	0
exo_circ_018217	chr11:11880176-11897693:+	0	116.163	0	140.848	0	0	0	0	0	0	0	0
exo_circ_018218	chr11:33286412-33286952:+	0	0	0	0	0	0	0	55.242	0	0	175.48	0
exo_circ_018219	chr11:72984087-73001134:-	126.585	0	0	0	0	0	0	0	0	0	0	0
exo_circ_018220	chr11:87067693-87071615:+	84.39	0	29.026	0	0	0	31.129	0	0	0	0	0
exo_circ_018221	chr12:109938379-109939247:-	42.195	0	0	0	165.248	187.08	0	0	0	0	0	0
exo_circ_018223	chr12:116236820-116237705:-	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_018224	chr12:123210055-123218499:-	0	0	0	0	0	0	0	0	26.857	0	0	0
exo_circ_018225	chr12:132507251-132508350:+	0	0	14.513	0	0	0	0	0	0	48.225	0	0
exo_circ_018226	chr12:47212596-47216689:+	0	0	58.053	0	0	0	0	0	0	0	0	0
exo_circ_018227	chr12:62381489-62384302:+	42.195	0	0	0	0	0	0	0	0	0	0	0
exo_circ_018229	chr13:30637743-30647057:+	0	0	87.079	0	0	0	0	0	0	0	0	0
exo_circ_018230	chr13:32753331-32760720:+	0	0	0	0	0	0	0	0	0	96.451	0	0
exo_circ_018231	chr13:95043681-95044438:-	0	0	58.053	0	0	0	0	0	0	0	0	0
exo_circ_018232	chr13:95760039-95760798:+	0	0	0	0	0	0	0	0	17.904	0	0	0
exo_circ_018233	chr14:101994985-101995300:+	126.585	0	0	0	289.184	0	0	110.484	35.809	0	0	0
exo_circ_018234	chr14:21500494-21501903:-	0	0	14.513	0	0	0	0	0	0	0	0	0
exo_circ_018235	chr14:49732703-49740182:+	0	0	0	0	0	0	31.129	0	8.952	0	0	0
exo_circ_018236	chr15:50303965-50309798:-	0	0	0	0	0	0	0	0	0	0	0	210.707
exo_circ_018237	chr15:63126858-63129650:+	42.195	0	0	0	0	0	0	0	0	0	0	0
exo_circ_018238	chr15:65737706-65738875:-	0	0	0	105.636	0	0	0	27.621	0	0	0	0
exo_circ_018240	chr15:78470531-78471924:+	0	348.489	0	0	0	0	0	0	0	0	0	0
exo_circ_018241	chr15:90219792-90221765:+	21.097	0	0	0	0	0	0	0	8.952	120.563	0	0
exo_circ_018242	chr15:99671322-99675458:+	0	0	0	0	0	0	31.129	0	0	0	0	32.416
exo_circ_018243	chr16:30494211-30494850:+	0	96.803	58.053	0	0	0	0	0	0	0	0	0
exo_circ_018244	chr16:8929368-8930397:-	0	0	0	264.089	0	0	0	0	0	144.676	0	0
exo_circ_018245	chr17:16064869-16068121:-	0	0	232.21	0	0	0	0	0	35.809	0	175.48	0
exo_circ_018246	chr17:21006895-21011309:-	0	0	101.592	0	0	0	0	0	0	0	0	0
exo_circ_018248	chr17:49298105-49298924:-	0	0	0	0	0	0	0	27.621	0	0	0	0
exo_circ_018249	chr17:4952794-4953845:+	0	0	87.079	70.424	0	0	15.564	0	0	0	0	0
exo_circ_018251	chr17:62029540-62063222:-	84.39	154.884	0	0	0	0	93.387	0	35.809	0	0	0
exo_circ_018252	chr17:78400734-78401057:+	126.585	0	72.566	0	0	0	0	55.242	0	0	298.316	0
exo_circ_018253	chr18:12698978-12701113:-	21.097	154.884	0	0	330.497	0	0	55.242	0	0	0	129.666
exo_circ_018256	chr19:40333850-40336407:-	0	0	0	158.453	0	0	124.516	27.621	98.474	0	0	0
exo_circ_018257	chr19:5654060-5654456:+	84.39	0	0	0	0	636.073	0	0	17.904	0	0	0
exo_circ_018258	chr20:20653529-20680801:-	0	0	0	0	0	0	0	0	0	192.901	0	0
exo_circ_018259	chr20:37061102-37068186:-	0	0	0	0	0	0	0	0	0	96.451	0	0
exo_circ_018260	chr20:44978442-45001353:+	0	0	0	0	330.497	149.664	0	0	0	0	140.384	0
exo_circ_018262	chrX:150699194-150718700:+	0	0	0	0	0	0	15.564	0	0	0	0	0
exo_circ_018263	chrX:68096869-68193952:-	84.39	0	0	0	0	0	0	138.104	0	0	0	0
exo_circ_018266	chr1:169875977-169878819:-	0	0	188.671	0	0	0	0	55.242	107.426	0	0	0
exo_circ_018268	chr1:193203794-193236356:+	168.78	0	0	0	0	0	0	0	0	0	0	0
exo_circ_018269	chr1:198277960-198297240:+	0	0	0	0	0	0	0	0	0	72.338	0	0
exo_circ_018270	chr1:20893516-20895501:-	0	0	14.513	0	413.121	0	0	0	0	0	0	0
exo_circ_018271	chr1:226159183-226164929:-	0	0	217.697	140.848	0	0	0	0	0	0	0	0
exo_circ_018274	chr1:30737603-30741716:-	0	58.082	0	0	0	0	0	0	26.857	48.225	0	0
exo_circ_018275	chr1:32187953-32190249:+	0	0	0	0	0	0	0	0	89.522	0	0	0
exo_circ_018276	chr1:37865760-37868614:-	0	38.721	0	0	0	0	0	0	0	0	0	0
exo_circ_018278	chr1:64582155-64602912:+	295.365	0	0	105.636	0	0	155.644	0	0	241.127	0	0
exo_circ_018280	chr1:88859881-88860286:-	0	77.442	0	0	0	0	0	0	0	0	0	0
exo_circ_018281	chr1:92624175-92636336:-	0	0	0	0	0	0	0	0	0	48.225	0	97.249
exo_circ_018282	chr1:93305387-93325895:-	42.195	0	0	0	0	0	0	0	0	0	70.192	0
exo_circ_018283	chr2:105296355-105298705:-	0	0	0	0	0	0	0	0	0	0	0	16.208
exo_circ_018284	chr2:11235701-11235962:-	0	0	0	0	0	0	0	0	35.809	0	0	162.082
exo_circ_018286	chr2:15275483-15277101:-	210.975	0	0	0	0	0	0	0	0	0	0	0
exo_circ_018287	chr2:201344169-201351451:-	0	0	0	0	0	0	0	0	0	241.127	0	0
exo_circ_018288	chr2:61339350-61339681:-	0	0	0	0	0	0	0	0	0	0	0	97.249
exo_circ_018290	chr2:66461655-66464220:+	0	0	0	0	0	0	171.209	165.725	0	0	0	0
exo_circ_018291	chr2:8798201-8803127:-	0	0	0	0	0	37.416	0	0	0	0	0	0
exo_circ_018292	chr3:138688874-138699095:-	0	0	14.513	0	0	0	0	220.967	44.761	0	210.576	0
exo_circ_018294	chr3:47046486-47067118:-	0	0	0	17.606	0	0	0	0	0	96.451	0	0
exo_circ_018295	chr3:47678197-47701402:-	0	0	0	0	0	0	62.258	55.242	0	0	0	0
exo_circ_018296	chr4:147847150-147881932:+	0	0	0	0	0	0	0	82.863	0	0	0	0
exo_circ_018298	chr4:70958873-70970024:+	0	0	0	0	0	0	0	110.484	89.522	0	0	0
exo_circ_018299	chr4:73987516-73988178:-	0	0	0	0	0	0	0	110.484	0	0	0	0
exo_circ_018300	chr4:78826036-78865720:+	0	0	0	0	0	0	155.644	0	0	0	0	0
exo_circ_018301	chr4:83416730-83427720:-	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_018302	chr4:90308243-90313047:+	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_018303	chr5:109729341-109774965:+	0	38.721	0	0	82.624	0	0	165.725	0	0	0	0
exo_circ_018304	chr5:132699170-132711057:-	0	0	43.539	0	0	0	0	0	0	0	0	0
exo_circ_018305	chr5:170266807-170270917:-	0	0	116.105	0	0	0	0	0	62.665	0	0	0
exo_circ_018306	chr5:171996889-172003310:-	0	38.721	29.026	35.212	206.56	0	0	0	0	0	0	0
exo_circ_018307	chr5:177244194-177248324:+	0	0	0	0	0	0	0	165.725	44.761	0	0	0
exo_circ_018308	chr5:37114959-37121784:-	295.365	0	0	0	0	0	0	0	0	0	0	0
exo_circ_018309	chr5:62347129-62385632:+	0	0	0	0	0	0	0	0	53.713	0	0	0
exo_circ_018310	chr5:62352587-62355254:+	0	0	58.053	0	0	0	0	0	107.426	0	0	0
exo_circ_018311	chr5:74813839-74841679:-	84.39	0	0	17.606	0	0	0	0	0	0	0	0
exo_circ_018312	chr6:170388286-170391121:+	0	0	0	0	0	299.328	0	0	0	0	0	0
exo_circ_018313	chr6:47595860-47612536:+	0	0	0	0	0	0	0	0	17.904	0	0	0
exo_circ_018314	chr7:158644288-158646563:-	0	0	14.513	0	0	0	0	0	0	0	0	0
exo_circ_018315	chr7:24623665-24680520:+	0	0	0	0	0	0	0	0	53.713	0	0	0
exo_circ_018317	chr8:107419535-107438395:-	0	154.884	0	0	0	0	0	0	0	0	17.548	0
exo_circ_018318	chr8:123322937-123328579:-	0	0	0	0	0	0	62.258	0	0	0	0	0
exo_circ_018319	chr8:123325892-123337821:-	0	0	0	0	0	0	0	0	35.809	120.563	0	0
exo_circ_018321	chr8:66572481-66576375:-	0	0	203.184	0	0	0	0	0	0	0	0	0
exo_circ_018322	chr8:86528535-86532580:+	0	116.163	0	0	0	0	93.387	0	0	0	0	0
exo_circ_018323	chr8:91986123-92017363:-	0	0	0	0	0	0	0	0	53.713	0	0	0
exo_circ_018324	chr9:109106507-109108570:-	0	58.082	58.053	0	0	0	0	165.725	0	0	0	0
exo_circ_018325	chr9:111410979-111416352:-	0	0	0	0	0	0	0	0	0	0	35.096	0
exo_circ_018326	chr9:112143470-112149399:-	0	0	0	0	0	0	0	82.863	0	0	0	0
exo_circ_018328	chr9:121348014-121353302:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_018329	chr9:33971650-33996333:-	0	0	0	0	0	0	0	27.621	0	0	122.836	0
exo_circ_018331	chr10:22588431-22609717:-	84.39	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_018332	chr10:4830674-4842504:+	0	0	43.539	0	0	0	186.773	0	0	120.563	0	0
exo_circ_018333	chr10:4830674-4908420:+	0	0	101.592	0	0	0	0	0	0	0	0	0
exo_circ_018334	chr10:68393137-68401737:-	0	0	0	0	0	0	0	27.621	8.952	0	0	0
exo_circ_018335	chr11:10800431-10800647:-	295.365	0	29.026	211.271	0	0	0	0	35.809	0	0	0
exo_circ_018336	chr11:130109428-130122513:+	0	77.442	0	0	0	0	0	0	0	48.225	0	0
exo_circ_018337	chr11:47483452-47484523:-	0	154.884	0	0	0	0	31.129	0	0	0	315.864	0
exo_circ_018338	chr11:73000989-73015885:-	0	0	29.026	0	0	0	62.258	0	98.474	0	0	0
exo_circ_018339	chr11:77672041-77693611:-	0	0	0	0	247.872	0	0	0	0	0	0	0
exo_circ_018340	chr11:85981128-86031611:-	0	0	0	0	0	0	0	0	8.952	0	87.74	0
exo_circ_018342	chr12:111525191-111552977:-	42.195	0	14.513	0	0	0	0	0	0	0	0	0
exo_circ_018343	chr12:111883580-111883768:+	0	0	43.539	0	0	0	0	0	0	289.352	0	0
exo_circ_018344	chr12:12179809-12187119:-	0	58.082	0	70.424	0	0	186.773	0	0	0	0	0
exo_circ_018345	chr12:64495482-64498039:+	0	38.721	0	0	0	0	0	0	0	0	0	0
exo_circ_018346	chr12:66203713-66217235:+	0	0	0	0	0	0	155.644	55.242	0	0	350.96	0
exo_circ_018348	chr12:8943404-8943910:-	84.39	0	0	0	0	523.825	0	0	35.809	0	0	0
exo_circ_018349	chr13:102616395-102623040:+	0	0	0	0	0	0	124.516	0	0	0	0	0
exo_circ_018350	chr13:19741564-19759418:-	0	0	0	0	165.248	0	0	165.725	0	0	0	0
exo_circ_018351	chr14:34826012-34862322:-	0	0	0	0	0	0	0	0	17.904	96.451	0	0
exo_circ_018352	chr14:44995745-45012075:+	0	193.605	0	0	247.872	0	0	0	0	0	0	0
