exo_circ_ID	CircRNA	CHD1	CHD2	CHD3	CHD4	CHD5	CHD6
exo_circ_006768	chr5:94050730-94074769:-	0	0	211.537	0	0	0
exo_circ_006771	chr8:42966472-42968214:+	0	0	0	0	559.924	0
exo_circ_006772	chr8:68017845-68030658:+	602.737	0	0	0	0	0
exo_circ_006773	chr10:117243970-117253457:+	0	0	0	0	299.96	0
exo_circ_006776	chr10:91951402-91966757:+	0	0	0	0	0	1134.644
exo_circ_006781	chr11:46493607-46512813:-	0	0	0	1853.71	0	0
exo_circ_006793	chr16:3749626-3770986:-	0	0	0	0	399.946	0
exo_circ_006795	chr17:37625894-37628672:-	0	0	461.536	0	0	0
exo_circ_006797	chr18:20982762-20992937:-	0	0	423.075	0	0	0
exo_circ_006799	chr18:42015475-42029441:+	0	0	0	0	399.946	0
exo_circ_006800	chr19:14042452-14042789:+	0	0	499.998	0	0	0
exo_circ_006807	chr1:180824752-180825344:+	326.483	0	0	0	0	0
exo_circ_006809	chr1:96769702-96770851:+	1615.671	0	0	0	0	0
exo_circ_006813	chr2:231497094-231503204:-	0	0	288.46	0	0	0
exo_circ_006814	chr2:68490189-68526242:+	0	0	0	0	209.972	0
exo_circ_006819	chr5:16779544-16783469:-	0	0	0	0	519.93	0
exo_circ_006822	chr5:76652749-76665175:+	0	0	384.614	0	0	0
exo_circ_006823	chr6:127812882-127813931:-	0	0	0	0	1029.861	0
exo_circ_006829	chr8:105414874-105444381:+	0	0	432.69	0	0	0
exo_circ_006831	chr9:112403994-112409021:+	0	0	0	0	509.931	0
exo_circ_006833	chr9:129895837-129908999:-	0	0	730.766	0	0	0
exo_circ_006840	chr12:42374862-42387535:+	761.793	0	0	0	109.985	0
exo_circ_006841	chr13:95043681-95053184:-	0	0	365.383	0	0	0
exo_circ_006846	chr17:80289658-80291827:+	0	0	692.304	0	0	0
exo_circ_006848	chr19:11513055-11514221:-	426.939	0	0	0	0	0
exo_circ_006849	chr19:5650977-5654456:+	703.194	0	201.922	0	0	0
exo_circ_006851	chr21:39258486-39274472:-	0	0	249.999	0	0	0
exo_circ_006856	chr1:21747066-21757783:-	560.881	0	0	0	0	0
exo_circ_006862	chr2:173954872-173956232:-	0	0	0	580.292	0	0
exo_circ_006866	chr2:43912431-43918398:-	1213.846	0	0	0	0	0
exo_circ_006867	chr2:73557219-73559142:+	0	0	451.921	0	0	0
exo_circ_006868	chr2:85043563-85049648:+	0	0	0	0	1199.838	0
exo_circ_006869	chr3:101656103-101672213:-	1029.676	0	0	0	0	0
exo_circ_006874	chr4:6923372-6924111:+	812.021	0	0	0	0	0
exo_circ_006875	chr4:75790149-75790797:+	1875.183	0	0	0	0	0
exo_circ_006878	chr5:38990948-39003622:-	0	0	0	0	309.958	0
exo_circ_006884	chr7:50376532-50391863:+	0	0	0	233.729	0	0
exo_circ_006886	chr7:92225719-92234923:-	0	0	0	0	429.942	0
exo_circ_006890	chr9:136224006-136226874:-	0	0	528.844	0	539.927	0
exo_circ_006891	chr9:71694508-71698204:-	0	788.473	0	0	0	0
exo_circ_006897	chr12:123313619-123315660:-	0	0	0	0	1219.835	0
exo_circ_006899	chr13:98519242-98519473:-	0	0	163.461	0	0	0
exo_circ_006900	chr14:103669510-103677523:+	0	0	153.845	0	0	0
exo_circ_006901	chr14:69703394-69704742:+	0	850.314	0	0	0	0
exo_circ_006902	chr15:44648865-44652266:-	0	0	0	0	0	2080.182
exo_circ_006905	chr16:75391379-75414695:-	393.454	0	0	0	0	0
exo_circ_006908	chr19:29971192-29986417:+	736.679	0	0	0	0	0
exo_circ_006912	chrX:78012878-78020398:+	686.451	0	201.922	0	0	0
exo_circ_006914	chr1:150334934-150335241:+	0	0	0	886.557	0	0
exo_circ_006915	chr1:155352705-155357749:-	0	0	0	0	1039.86	0
exo_circ_006916	chr1:185160832-185175113:+	0	0	0	0	219.97	0
exo_circ_006917	chr1:20879322-20886371:-	0	0	0	999.391	0	0
exo_circ_006919	chr2:152143826-152150229:-	209.284	0	0	0	0	0
exo_circ_006921	chr2:61873001-61876234:-	0	1522.835	0	0	0	0
exo_circ_006923	chr3:129265548-129267099:+	184.17	0	0	0	0	0
exo_circ_006924	chr3:138525489-138572984:-	0	0	0	1450.73	0	0
exo_circ_006925	chr3:142432660-142432893:-	0	0	0	0	439.941	0
exo_circ_006929	chr5:76588905-76590586:+	0	0	0	0	229.969	0
exo_circ_006934	chr7:77360823-77377390:-	0	0	0	0	919.876	0
exo_circ_006946	chr11:43379232-43389821:+	0	0	0	531.934	0	0
exo_circ_006947	chr11:93666681-93669770:+	0	0	0	531.934	0	0
exo_circ_006951	chr12:45331294-45367793:+	0	0	451.921	0	0	0
exo_circ_006954	chr14:103587273-103590429:+	0	0	0	0	0	714.406
exo_circ_006960	chr17:41981854-41982401:-	0	0	374.998	0	0	0
exo_circ_006961	chr17:62010549-62063301:-	1004.562	0	0	0	0	0
exo_circ_006963	chr19:18175039-18175697:+	0	0	374.998	0	0	0
exo_circ_006964	chr20:34470047-34481206:+	0	0	0	1200.882	409.945	0
exo_circ_006968	chr1:184884632-184899309:-	0	0	0	1418.491	0	0
exo_circ_006970	chr1:45566568-45567020:+	669.708	0	0	0	0	0
exo_circ_006973	chr2:1413263-1456282:+	0	0	0	870.438	0	0
exo_circ_006974	chr2:183128286-183130545:+	0	0	971.149	0	0	0
exo_circ_006975	chr2:216190224-216194986:+	0	0	451.921	0	0	0
exo_circ_006978	chr3:160411919-160416415:+	0	0	0	0	0	588.334
exo_circ_006982	chr4:120798266-120821345:-	0	0	326.922	0	0	0
exo_circ_006984	chr5:154033790-154034946:-	0	0	0	0	259.965	0
exo_circ_006991	chr7:105078845-105091314:+	0	0	0	475.517	0	0
exo_circ_006995	chr9:111914604-111915836:+	0	0	826.919	0	0	0
exo_circ_006999	chr10:117290185-117341102:-	0	0	0	0	159.978	1428.812
exo_circ_007004	chr13:106512528-106512812:-	0	0	0	0	119.984	0
exo_circ_007007	chr16:1625972-1632365:+	0	0	96.153	0	0	0
exo_circ_007012	chr17:66175043-66183307:-	418.568	0	0	0	0	0
exo_circ_007015	chr20:49639677-49640665:-	0	0	0	0	289.961	0
exo_circ_007018	chr1:155717005-155726019:+	0	0	1038.457	0	0	0
exo_circ_007019	chr1:176043185-176046324:-	0	0	0	548.053	0	0
exo_circ_007022	chr1:235152705-235155112:-	0	0	278.845	0	0	0
exo_circ_007023	chr1:243330539-243378863:+	0	0	0	0	349.953	0
exo_circ_007034	chr4:184659339-184678394:+	0	1082.218	0	0	189.974	0
exo_circ_007035	chr4:38931450-38935790:+	0	1345.042	0	0	0	0
exo_circ_007037	chr4:67492868-67493701:-	0	0	0	0	509.931	0
exo_circ_007040	chr5:56856599-56859915:+	0	494.728	0	0	0	0
exo_circ_007043	chr6:121170404-121242339:-	0	0	298.075	0	0	0
exo_circ_007048	chr7:596145-607452:-	0	0	0	709.246	0	0
exo_circ_007050	chr8:67131950-67190759:+	0	1337.312	0	0	0	0
exo_circ_007054	chr10:11979056-12014184:-	0	0	0	0	99.987	0
exo_circ_007061	chr12:28450160-28452654:+	0	0	0	1458.789	0	0
exo_circ_007064	chr14:30670255-30673997:+	0	0	0	0	269.964	0
exo_circ_007068	chr15:32964106-32969477:-	0	0	307.691	0	0	0
exo_circ_007077	chr18:196636-199316:+	0	0	557.69	0	0	0
exo_circ_007085	chr1:20857402-20862332:-	0	0	0	918.795	0	0
exo_circ_007094	chr2:58048826-58089723:+	803.65	0	0	0	0	0
exo_circ_007095	chr2:61495454-61498913:-	652.966	0	0	0	0	0
exo_circ_007097	chr3:113566419-113567710:+	0	0	192.307	0	0	1365.776
exo_circ_007098	chr3:16301625-16303592:+	0	0	0	0	439.941	0
exo_circ_007100	chr3:51630271-51630931:+	0	0	509.613	0	0	0
exo_circ_007101	chr3:69187769-69189952:-	0	0	0	0	299.96	0
exo_circ_007104	chr4:38089931-38118192:+	0	0	0	0	609.918	0
exo_circ_007108	chr6:104833041-104849246:-	0	0	0	0	779.895	0
exo_circ_007109	chr6:110746125-110779547:-	0	0	576.92	0	0	0
exo_circ_007112	chr6:87371592-87375710:+	0	0	0	0	139.981	0
exo_circ_007117	chr9:94773001-94801002:+	0	0	0	1079.988	359.951	0
exo_circ_007118	chr10:27180952-27181581:+	0	0	0	0	809.891	0
exo_circ_007122	chr11:77379240-77379994:-	0	0	0	0	209.972	0
exo_circ_007123	chr12:109071611-109073532:+	0	0	0	1241.18	0	0
exo_circ_007125	chr12:95494055-95504161:+	0	0	663.458	0	0	0
exo_circ_007131	chr15:74671454-74675142:-	309.74	0	0	0	0	0
exo_circ_007139	chr18:2718157-2718434:+	418.568	0	0	0	0	0
exo_circ_007142	chr18:77095367-77105286:-	1289.188	0	0	0	0	0
exo_circ_007145	chr20:41061393-41101353:+	0	0	403.844	910.736	0	0
exo_circ_007147	chr22:46343261-46346544:+	0	0	951.919	0	0	0
exo_circ_007149	chr1:112610840-112616895:-	0	0	0	0	59.992	0
exo_circ_007150	chr1:205771471-205773224:-	0	0	0	0	319.957	0
exo_circ_007155	chr1:81836884-81907230:+	0	0	67.307	0	0	0
exo_circ_007157	chr1:93221608-93239896:+	1356.159	0	0	0	0	0
exo_circ_007158	chr2:1433437-1456282:+	0	0	0	257.907	0	0
exo_circ_007160	chr2:189752848-189754064:-	636.223	0	0	0	0	0
exo_circ_007173	chr3:52668497-52679726:-	0	1190.439	0	0	0	0
exo_circ_007181	chr6:47533601-47554766:+	602.737	0	0	0	0	0
exo_circ_007185	chr7:99491076-99494631:-	0	0	0	0	359.951	0
exo_circ_007187	chr8:47927193-47930012:-	0	0	836.534	0	169.977	0
exo_circ_007188	chr9:77247258-77283650:+	0	0	0	0	259.965	0
exo_circ_007191	chr10:124681606-124706887:-	0	0	0	0	129.982	0
exo_circ_007194	chr10:68394074-68394451:-	0	0	0	870.438	0	0
exo_circ_007205	chr13:45975282-45980004:-	0	0	365.383	0	0	0
exo_circ_007207	chr14:31119709-31121505:-	0	0	0	0	259.965	0
exo_circ_007210	chr15:63746917-63747858:-	853.878	0	0	0	0	0
exo_circ_007216	chr18:57731626-57731829:-	0	0	0	644.769	0	0
exo_circ_007219	chr19:23831596-23833521:+	0	0	0	0	189.974	0
exo_circ_007227	chr1:15916127-15922349:+	0	0	0	0	299.96	0
exo_circ_007228	chr1:173946475-173947582:-	418.568	0	0	0	0	0
exo_circ_007232	chr2:202977268-202982441:+	0	0	0	0	279.962	0
exo_circ_007233	chr2:23857414-23869761:-	0	0	0	1063.868	0	0
exo_circ_007237	chr3:197830769-197866219:+	669.708	0	0	0	149.98	0
exo_circ_007238	chr3:32428805-32442013:+	0	0	0	0	479.935	0
exo_circ_007245	chr5:173944966-173953272:+	0	0	0	0	29.996	0
exo_circ_007246	chr5:179594865-179596681:+	1079.905	0	0	0	0	0
exo_circ_007249	chr6:109573441-109579626:-	351.597	0	0	0	0	0
exo_circ_007252	chr6:70732377-70773425:+	954.334	0	0	0	0	0
exo_circ_007256	chr7:130181622-130192823:-	1414.759	0	0	0	0	0
exo_circ_007257	chr7:139083779-139089759:-	1004.562	0	0	0	0	0
exo_circ_007263	chr9:112078537-112157613:-	0	1383.693	0	0	0	0
exo_circ_007264	chr9:129807187-129809032:+	0	765.282	0	0	0	0
exo_circ_007268	chr10:119926035-119933787:+	0	0	0	0	0	42.024
exo_circ_007270	chr10:31461036-31502509:+	292.997	0	0	0	0	0
exo_circ_007271	chr10:77982153-77984298:-	0	0	0	773.722	0	0
exo_circ_007274	chr12:111672660-111683307:-	0	0	0	1402.372	0	0
exo_circ_007276	chr12:118172456-118177329:-	0	0	0	789.842	0	0
exo_circ_007283	chr14:76166662-76195972:+	0	0	0	652.828	0	0
exo_circ_007284	chr15:64203081-64216713:-	0	0	0	0	549.926	0
exo_circ_007285	chr16:11553532-11556735:-	0	0	124.999	0	0	0
exo_circ_007290	chr17:5361207-5363016:+	0	0	0	0	229.969	0
exo_circ_007295	chrX:19541924-19546050:-	0	0	682.689	0	0	0
exo_circ_007303	chr2:131055271-131055695:-	527.395	556.569	0	0	0	0
exo_circ_007304	chr2:135090997-135093693:+	0	0	38.461	0	0	0
exo_circ_007306	chr2:232747614-232749082:+	0	0	259.614	0	0	0
exo_circ_007307	chr2:61178980-61181405:+	0	15.46	0	0	339.954	0
exo_circ_007311	chr3:184924861-184930568:+	0	0	0	0	359.951	0
exo_circ_007312	chr3:191357087-191370036:+	0	0	0	467.457	0	0
exo_circ_007323	chr5:138810037-138827718:+	0	193.253	0	0	0	0
exo_circ_007327	chr5:94868332-94924021:-	0	0	269.229	0	0	0
exo_circ_007330	chr6:121223235-121242339:-	761.793	0	0	0	0	0
exo_circ_007331	chr6:13641198-13644729:-	719.936	0	0	0	0	0
exo_circ_007338	chr7:30456720-30457042:-	0	0	442.306	0	0	0
exo_circ_007341	chr8:38946123-38957386:+	0	0	0	402.98	0	0
exo_circ_007343	chr8:640608-674047:-	0	0	0	0	0	735.418
exo_circ_007344	chr8:86486483-86507112:-	477.167	0	0	0	0	0
exo_circ_007345	chr9:106972004-106984409:+	0	0	211.537	0	0	0
exo_circ_007347	chr9:14146688-14180866:-	0	664.791	0	0	0	0
exo_circ_007354	chr13:21400372-21421164:-	0	0	0	0	209.972	0
exo_circ_007358	chr14:64186423-64188708:+	0	0	0	0	39.995	0
exo_circ_007359	chr14:74778446-74778683:+	552.509	0	0	0	0	0
exo_circ_007363	chr16:16016495-16036603:+	820.393	0	0	0	0	0
exo_circ_007366	chr17:30876373-30879487:+	0	0	0	0	209.972	0
exo_circ_007367	chr17:37437737-37444768:+	477.167	0	0	0	0	0
exo_circ_007371	chr17:64356110-64378117:-	0	0	0	878.497	0	0
exo_circ_007372	chr17:78091439-78093763:+	0	0	384.614	0	0	0
exo_circ_007375	chr18:45988701-45993703:-	0	0	0	0	249.966	0
exo_circ_007378	chr20:48953555-48969277:+	0	0	0	0	379.949	0
exo_circ_007379	chr22:40881769-40886515:+	0	0	0	886.557	0	0
exo_circ_007382	chr1:15909320-15911301:+	0	0	0	0	459.938	0
exo_circ_007385	chr1:220761657-220770556:+	0	0	0	0	119.984	0
exo_circ_007387	chr1:235438768-235442911:+	0	0	0	797.901	0	0
exo_circ_007393	chr2:113729400-113735858:-	0	0	0	0	409.945	0
exo_circ_007400	chr2:230461261-230474447:+	200.912	0	0	0	0	0
exo_circ_007401	chr2:86121478-86125880:+	0	0	0	0	0	1260.716
exo_circ_007411	chr5:74838964-74841679:-	0	0	0	0	579.922	0
exo_circ_007412	chr5:97013647-97015095:+	0	0	0	918.795	0	0
exo_circ_007420	chr7:85036888-85068284:-	0	0	0	838.199	0	0
exo_circ_007421	chr9:111578795-111586165:-	0	0	0	0	419.943	0
exo_circ_007422	chr9:125326415-125330218:+	0	0	0	48.358	0	0
exo_circ_007430	chr10:49493116-49506012:-	0	0	278.845	0	0	0
exo_circ_007433	chr11:14867505-14869630:+	0	0	0	0	259.965	0
exo_circ_007436	chr11:34931403-34970286:+	0	0	0	0	439.941	0
exo_circ_007437	chr11:34931403-34984728:+	0	0	0	0	249.966	0
exo_circ_007439	chr12:108545138-108549214:-	1063.162	0	0	0	0	0
exo_circ_007440	chr12:31423596-31426424:-	0	0	105.769	0	0	0
exo_circ_007443	chr12:98648318-98649684:+	0	0	0	773.722	0	0
exo_circ_007444	chr13:52632421-52637446:+	0	0	134.615	0	0	0
exo_circ_007445	chr14:103673013-103673431:+	0	0	0	693.126	0	0
exo_circ_007446	chr15:34900621-34904505:-	0	0	0	0	349.953	0
exo_circ_007452	chr17:37619767-37621520:-	0	0	0	0	219.97	0
exo_circ_007457	chr20:53253498-53256571:+	0	479.268	0	0	0	0
exo_circ_007459	chrX:147940575-147945616:+	803.65	0	0	0	0	0
exo_circ_007462	chr1:11090553-11091597:-	0	0	0	354.623	0	0
exo_circ_007463	chr1:155921374-155923687:-	0	0	269.229	0	679.908	0
exo_circ_007466	chr1:176027571-176046324:-	0	0	336.537	0	0	0
exo_circ_007467	chr1:205103856-205105168:-	0	0	0	636.709	0	0
exo_circ_007469	chr1:235219792-235229385:-	0	0	519.228	0	0	0
exo_circ_007474	chr2:135748266-135770735:+	0	0	0	0	499.933	0
exo_circ_007479	chr3:155910691-155916192:+	0	0	0	0	569.923	0
exo_circ_007494	chr5:55467868-55475450:-	0	0	269.229	0	0	0
exo_circ_007496	chr5:96912636-96915769:+	0	0	0	0	289.961	0
exo_circ_007497	chr6:100766564-100767345:-	0	0	307.691	0	0	0
exo_circ_007499	chr6:143772257-143774215:+	0	0	0	620.59	0	0
exo_circ_007512	chr8:70123883-70124865:-	0	0	0	0	609.918	0
exo_circ_007513	chr9:121989194-121989770:-	0	765.282	0	0	0	0
exo_circ_007518	chr10:131308210-131309299:-	0	0	0	0	169.977	0
exo_circ_007523	chr12:32293993-32306122:+	0	0	0	870.438	0	0
exo_circ_007524	chr12:79820773-79828464:-	1105.019	0	0	0	0	0
exo_circ_007531	chr14:77570383-77576915:-	0	0	0	346.563	0	0
exo_circ_007537	chr17:30931888-30934297:+	0	0	19.231	0	0	0
exo_circ_007538	chr18:24123833-24125550:+	0	0	0	48.358	0	0
exo_circ_007539	chr18:41995889-42029441:+	887.363	0	0	0	0	0
exo_circ_007542	chr19:45517662-45521406:+	0	0	0	0	319.957	0
exo_circ_007552	chr1:151427822-151430841:-	0	0	0	0	869.883	0
exo_circ_007556	chr1:244857597-244859374:-	594.366	0	0	0	0	0
exo_circ_007557	chr1:30992389-31007099:-	0	0	0	0	479.935	0
exo_circ_007565	chr1:84196615-84197824:+	0	0	0	0	359.951	0
exo_circ_007568	chr2:101257837-101262691:+	0	0	0	0	239.968	0
exo_circ_007574	chr2:179112723-179115256:-	820.393	0	0	0	0	0
exo_circ_007580	chr2:241242459-241249980:-	0	0	403.844	0	0	0
exo_circ_007581	chr2:47818778-47819078:-	0	0	0	959.093	0	0
exo_circ_007582	chr2:68775220-68782320:+	0	0	365.383	0	0	0
exo_circ_007583	chr2:70259359-70261386:+	452.053	0	0	0	0	0
exo_circ_007588	chr3:81670837-81705613:-	0	0	298.075	0	0	0
exo_circ_007591	chr4:143415476-143466225:+	0	0	519.228	0	0	0
exo_circ_007592	chr4:143433490-143440382:+	0	966.266	0	0	0	0
exo_circ_007599	chr5:37721114-37727045:+	1004.562	0	0	0	0	0
exo_circ_007611	chr7:155711202-155740026:+	0	456.077	0	0	0	0
exo_circ_007618	chr8:99556449-99577633:+	0	0	0	507.755	0	0
exo_circ_007623	chr10:26503196-26511906:+	0	0	0	0	479.935	0
exo_circ_007628	chr11:103215720-103223086:+	0	0	0	0	349.953	0
exo_circ_007632	chr11:71982806-71990717:+	0	0	153.845	0	0	0
exo_circ_007634	chr12:10386902-10388875:-	66.971	0	0	0	0	0
exo_circ_007636	chr12:122508217-122515227:-	0	0	0	959.093	0	0
exo_circ_007639	chr13:48342598-48349023:+	0	0	249.999	0	0	0
exo_circ_007640	chr14:39093186-39096139:-	368.34	0	0	0	0	0
exo_circ_007646	chr16:4671390-4677572:+	0	0	519.228	0	0	0
exo_circ_007647	chr16:53222643-53229100:+	0	0	576.92	0	0	0
exo_circ_007659	chr19:34194477-34215661:+	0	0	0	0	189.974	0
exo_circ_007661	chr20:2116665-2117415:+	0	0	0	1047.749	0	0
exo_circ_007663	chr20:49151581-49174269:-	0	0	0	749.544	0	0
exo_circ_007665	chr22:37472442-37474677:-	0	0	0	0	519.93	0
exo_circ_007669	chrX:53394777-53396617:-	979.448	0	0	0	0	0
exo_circ_007681	chr1:39349477-39388658:+	0	0	0	0	129.982	0
exo_circ_007683	chr1:81950188-81956060:+	0	0	0	0	39.995	0
exo_circ_007707	chr3:47736033-47772936:-	0	0	0	0	639.914	0
exo_circ_007709	chr4:103174735-103185861:-	0	0	461.536	0	0	0
exo_circ_007717	chr5:148394713-148402513:+	812.021	0	0	0	0	0
exo_circ_007730	chr7:129657342-129671543:+	0	0	0	741.484	0	0
exo_circ_007732	chr7:144591422-144623261:-	0	0	0	0	399.946	0
exo_circ_007733	chr7:26193574-26197732:-	0	0	0	0	149.98	0
exo_circ_007735	chr8:139988725-140024079:-	719.936	0	0	0	0	0
exo_circ_007738	chr8:42973288-42982696:+	0	0	0	0	429.942	0
exo_circ_007740	chr8:85126688-85135963:+	0	0	0	0	99.987	0
exo_circ_007751	chr9:71729844-71732520:-	0	0	0	0	219.97	0
exo_circ_007759	chr11:118581245-118592856:+	0	0	317.306	0	0	0
exo_circ_007763	chr11:93702459-93706897:+	0	0	0	0	139.981	0
exo_circ_007772	chr12:67678862-67682680:+	0	0	0	0	609.918	0
exo_circ_007780	chr15:29761138-29762438:-	782.722	0	0	0	0	0
exo_circ_007783	chr15:58633195-58665197:-	0	0	0	596.411	0	0
exo_circ_007795	chr18:20979909-20984535:-	728.308	0	0	0	0	0
exo_circ_007802	chr22:31258290-31260077:+	0	0	307.691	0	259.965	0
exo_circ_007807	chr1:183133405-183135156:+	0	0	28.846	0	0	0
exo_circ_007816	chr1:97785470-97790777:-	0	170.063	0	0	0	0
exo_circ_007820	chr2:151275483-151275864:-	0	0	0	0	179.976	0
exo_circ_007829	chr2:24728307-24742186:+	0	0	0	660.888	0	0
exo_circ_007830	chr2:27665099-27665295:+	0	200.983	0	0	0	0
exo_circ_007837	chr3:101398860-101403047:-	0	0	192.307	0	0	0
exo_circ_007839	chr3:136443286-136477412:-	0	0	624.997	0	0	0
exo_circ_007840	chr3:138500109-138532570:-	468.796	0	0	0	0	0
exo_circ_007852	chr3:27411641-27452498:-	0	0	0	0	389.947	0
exo_circ_007854	chr3:32437954-32442013:+	527.395	0	0	0	0	0
exo_circ_007862	chr4:42022837-42023384:+	0	0	442.306	0	0	0
exo_circ_007865	chr4:48510058-48515275:-	0	0	0	0	489.934	0
exo_circ_007867	chr4:82824554-82829058:-	577.623	0	0	0	0	0
exo_circ_007879	chr5:82310156-82312851:+	0	0	259.614	0	0	0
exo_circ_007880	chr6:107503656-107506427:+	0	0	96.153	0	0	0
exo_circ_007886	chr6:38577599-38580437:-	435.31	0	0	0	0	0
exo_circ_007900	chr8:129776101-129777591:-	435.31	0	0	0	0	0
exo_circ_007905	chr9:111533738-111534353:+	184.17	0	0	0	0	0
exo_circ_007922	chr10:63184607-63194375:-	0	0	0	0	399.946	0
exo_circ_007932	chr11:66216118-66216775:+	686.451	0	0	0	0	0
exo_circ_007936	chr11:9203659-9207632:-	0	0	461.536	0	0	0
exo_circ_007952	chr14:52470036-52544371:-	0	0	0	427.159	0	0
exo_circ_007977	chr19:53805279-53814988:-	0	0	0	0	379.949	0
exo_circ_007988	chr21:31223405-31225950:-	0	0	0	386.861	0	0
exo_circ_008000	chr1:205771471-205771653:-	0	0	0	386.861	0	0
exo_circ_008011	chr2:128138716-128145967:+	0	0	557.69	0	0	0
exo_circ_008022	chr2:33293159-33315269:+	0	0	605.766	0	0	0
exo_circ_008025	chr2:46001403-46010517:+	0	0	298.075	0	0	0
exo_circ_008034	chr3:138681966-138688974:-	0	0	269.229	0	0	0
exo_circ_008046	chr4:128017357-128021238:+	0	0	0	0	369.95	0
exo_circ_008059	chr5:112234633-112240810:-	0	0	0	0	279.962	0
exo_circ_008072	chr5:81180174-81201442:+	0	0	538.459	0	0	0
exo_circ_008082	chr6:75265230-75267748:-	0	0	0	604.471	0	0
exo_circ_008098	chr8:38247712-38263686:+	0	0	211.537	0	0	0
exo_circ_008108	chr9:120518426-120530140:-	0	0	0	628.649	0	0
exo_circ_008113	chr9:74996446-74999870:-	0	0	307.691	0	0	0
exo_circ_008119	chr10:101956596-101957732:-	0	0	0	0	519.93	0
exo_circ_008123	chr10:119898426-119904277:+	0	0	0	0	159.978	0
exo_circ_008132	chr10:92997473-93058335:+	435.31	0	0	0	0	0
exo_circ_008146	chr11:62720022-62720191:-	0	0	0	0	69.991	0
exo_circ_008154	chr12:116949617-116964854:+	0	0	0	0	309.958	0
exo_circ_008169	chr14:32577119-32600792:+	0	0	173.076	0	0	0
exo_circ_008173	chr14:50145169-50158646:-	0	0	519.228	0	0	0
exo_circ_008183	chr15:36691684-36709961:+	0	0	298.075	0	0	0
exo_circ_008184	chr15:42511832-42515354:+	0	0	134.615	0	0	0
exo_circ_008190	chr15:65625816-65652808:+	0	0	182.691	0	0	0
exo_circ_008197	chr16:3740398-3751806:-	0	0	0	0	489.934	0
exo_circ_008199	chr16:58580632-58581515:-	0	0	538.459	0	0	0
exo_circ_008208	chr17:34942483-34958694:-	0	0	0	0	519.93	0
exo_circ_008218	chr19:43543390-43546977:-	393.454	0	0	0	0	0
exo_circ_008220	chr19:51371939-51372307:-	0	0	0	0	379.949	0
exo_circ_008226	chr20:38057537-38066256:+	0	0	307.691	0	0	0
exo_circ_008229	chrX:110011966-110109146:+	0	0	0	0	459.938	0
exo_circ_008252	chr1:203723880-203727571:+	0	0	0	0	209.972	0
exo_circ_008269	chr1:7977651-7985135:+	0	0	0	0	59.992	0
exo_circ_008279	chr2:171324043-171339554:-	0	0	0	0	149.98	0
exo_circ_008286	chr2:213310058-213317356:+	0	0	76.923	0	0	0
exo_circ_008293	chr2:48580586-48582563:+	0	0	0	0	319.957	0
exo_circ_008300	chr2:97766113-97772424:-	0	0	509.613	0	0	0
exo_circ_008316	chr3:20125904-20127549:+	0	0	0	0	79.989	0
exo_circ_008322	chr3:44367455-44401334:+	0	0	317.306	0	0	0
exo_circ_008332	chr4:107653490-107660072:-	0	0	0	0	369.95	0
exo_circ_008411	chr7:33336440-33388144:+	0	0	0	0	309.958	0
exo_circ_008441	chr9:6493825-6499931:+	234.398	0	0	0	0	0
exo_circ_008458	chr10:32022139-32048551:-	0	0	326.922	0	179.976	0
exo_circ_008461	chr10:73378910-73380201:-	184.17	0	0	0	0	0
exo_circ_008463	chr10:86470991-86473973:-	0	0	0	0	479.935	0
exo_circ_008467	chr11:113758553-113760918:-	0	0	0	0	329.955	0
exo_circ_008482	chr11:77355667-77359017:-	0	0	173.076	0	0	0
exo_circ_008495	chr12:122584277-122584990:+	0	0	346.152	0	0	0
exo_circ_008518	chr13:49167243-49188633:+	0	0	0	0	209.972	0
exo_circ_008533	chr14:54981539-55000992:-	0	548.839	0	0	0	0
exo_circ_008540	chr14:90610741-90618045:-	0	0	0	0	359.951	0
exo_circ_008561	chr15:74655732-74656068:-	0	0	423.075	0	0	0
exo_circ_008597	chr18:42013441-42029441:+	0	0	490.382	0	9.999	0
exo_circ_008602	chr19:38404907-38405635:+	0	0	259.614	0	0	0
exo_circ_008606	chr19:52588531-52592228:+	0	0	0	0	239.968	0
exo_circ_008612	chr20:49264715-49266266:-	0	0	0	0	129.982	0
exo_circ_008618	chr21:33602233-33616750:-	0	0	0	0	339.954	0
exo_circ_008633	chr22:45700281-45702847:+	0	0	0	0	79.989	0
exo_circ_008717	chr2:113192379-113193948:+	0	262.824	0	0	0	0
exo_circ_008760	chr2:48498492-48514967:+	0	0	0	0	299.96	0
exo_circ_008786	chr3:125272455-125279247:-	0	0	0	0	339.954	0
exo_circ_008787	chr3:127721052-127781895:-	0	0	0	0	109.985	0
exo_circ_008811	chr3:182879495-182880981:+	0	0	317.306	0	0	0
exo_circ_008853	chr4:142720980-142725901:-	0	0	0	0	269.964	0
exo_circ_008854	chr4:147822726-147881932:+	0	0	0	0	279.962	0
exo_circ_008859	chr4:168391539-168406706:-	0	0	0	0	359.951	0
