exo_circ_ID	CircRNA	WhB1	WhB2	WhB3	WhB4	WhB5
exo_circ_030351	chr15:83041727-83056545:-	0	0	0	0	4.537
exo_circ_030352	chr15:92924320-92949076:+	0	0	7.484	0	0
exo_circ_030356	chr16:47428803-47459175:-	27.719	30.367	29.938	9.684	22.683
exo_circ_030357	chr16:47641034-47669417:+	0	30.367	0	19.368	4.537
exo_circ_030359	chr16:70264957-70265662:-	0	0	3.742	0	0
exo_circ_030360	chr17:1875660-1883944:+	0	0	0	9.684	0
exo_circ_030362	chr17:29650653-29655607:-	0	0	11.227	0	4.537
exo_circ_030364	chr17:30868332-30869646:+	27.719	30.367	0	0	9.073
exo_circ_030365	chr17:36557082-36560871:+	0	0	3.742	0	0
exo_circ_030367	chr17:4021128-4022828:-	0	15.183	3.742	0	0
exo_circ_030368	chr17:40395448-40399131:-	83.157	0	29.938	29.051	95.268
exo_circ_030369	chr17:47129392-47132374:-	41.578	15.183	89.814	213.043	99.805
exo_circ_030370	chr17:47129392-47143982:-	0	15.183	63.618	0	68.049
exo_circ_030372	chr17:48916075-48921272:+	0	0	0	0	4.537
exo_circ_030373	chr17:58458767-58466979:-	27.719	0	0	0	0
exo_circ_030374	chr17:59075646-59084089:-	0	0	3.742	0	4.537
exo_circ_030376	chr17:59245413-59257840:+	0	0	3.742	9.684	4.537
exo_circ_030377	chr17:60451879-60460787:-	0	0	3.742	0	4.537
exo_circ_030378	chr17:62010549-62035608:-	0	0	14.969	0	0
exo_circ_030382	chr17:67166477-67178926:-	13.859	0	7.484	0	0
exo_circ_030383	chr17:76740956-76742273:+	13.859	0	14.969	9.684	27.22
exo_circ_030384	chr18:31913368-31917667:-	0	0	14.969	9.684	9.073
exo_circ_030385	chr18:9195550-9239556:+	0	15.183	0	9.684	18.146
exo_circ_030388	chr19:40255157-40265351:-	0	0	7.484	0	13.61
exo_circ_030389	chr19:41348294-41348455:-	0	0	14.969	0	9.073
exo_circ_030390	chr19:5039835-5041251:+	27.719	0	3.742	19.368	0
exo_circ_030391	chr19:5039835-5047669:+	13.859	0	0	0	0
exo_circ_030392	chr19:5700788-5705992:-	0	30.367	0	0	0
exo_circ_030394	chr20:18543018-18551175:+	0	0	7.484	0	4.537
exo_circ_030395	chr20:44506826-44514040:-	0	30.367	7.484	9.684	0
exo_circ_030396	chr20:47287228-47298872:-	0	0	0	9.684	0
exo_circ_030397	chr20:49066191-49075520:+	13.859	0	0	0	9.073
exo_circ_030399	chr21:39218151-39229436:-	0	15.183	3.742	0	0
exo_circ_030400	chr22:31458474-31463133:-	0	0	0	9.684	0
exo_circ_030402	chr22:40312504-40316012:+	0	0	0	0	9.073
exo_circ_030403	chr22:41808874-41810000:+	0	0	11.227	0	0
exo_circ_030407	chrX:130024989-130025379:+	0	0	3.742	0	0
exo_circ_030410	chrX:40659226-40659607:-	0	0	3.742	0	0
exo_circ_030412	chr1:100439931-100455492:+	0	0	3.742	0	0
exo_circ_030413	chr1:112576985-112582472:-	13.859	0	0	0	4.537
exo_circ_030415	chr1:113852026-113855049:-	0	0	3.742	0	0
exo_circ_030416	chr1:114719578-114738072:-	13.859	0	0	0	0
exo_circ_030418	chr1:11845546-11845766:+	0	0	0	0	4.537
exo_circ_030424	chr1:161751654-161752464:+	13.859	0	3.742	0	0
exo_circ_030425	chr1:16447869-16452015:+	13.859	0	0	0	4.537
exo_circ_030427	chr1:171568246-171571421:+	97.016	60.734	29.938	19.368	31.756
exo_circ_030428	chr1:172555868-172579267:+	13.859	15.183	18.711	19.368	13.61
exo_circ_030430	chr1:176081151-176116681:-	0	0	0	0	4.537
exo_circ_030431	chr1:180803387-180811488:+	0	0	3.742	0	0
exo_circ_030432	chr1:180836521-180880297:+	0	0	0	0	4.537
exo_circ_030433	chr1:182842544-182843434:+	0	0	22.453	0	0
exo_circ_030436	chr1:198277960-198279061:+	13.859	15.183	7.484	0	0
exo_circ_030438	chr1:212342187-212345933:+	27.719	30.367	22.453	0	18.146
exo_circ_030439	chr1:212872677-212895354:+	13.859	0	11.227	48.419	13.61
exo_circ_030440	chr1:213077695-213104569:+	0	0	7.484	19.368	0
exo_circ_030441	chr1:222823855-222835215:+	0	0	3.742	29.051	13.61
exo_circ_030442	chr1:224365878-224377177:+	0	0	3.742	0	0
exo_circ_030443	chr1:229463542-229465519:-	0	0	7.484	0	0
exo_circ_030446	chr1:236824118-236826896:+	41.578	30.367	29.938	0	13.61
exo_circ_030447	chr1:243307988-243344331:+	0	0	0	9.684	0
exo_circ_030449	chr1:25448807-25456831:+	97.016	15.183	22.453	38.735	31.756
exo_circ_030451	chr1:32163234-32167296:+	0	0	7.484	0	0
exo_circ_030452	chr1:35358924-35362266:+	0	0	0	9.684	0
exo_circ_030454	chr1:47287550-47301748:-	13.859	0	7.484	19.368	0
exo_circ_030455	chr1:50490587-50491801:-	110.876	75.917	123.494	125.889	68.049
exo_circ_030457	chr1:62444737-62445429:+	0	15.183	0	29.051	0
exo_circ_030458	chr1:64860104-64867208:-	0	0	3.742	0	0
exo_circ_030460	chr1:77736055-77741748:-	13.859	60.734	41.165	29.051	72.585
exo_circ_030462	chr1:89933066-89936249:+	0	0	0	9.684	0
exo_circ_030463	chr1:93894613-93904588:-	0	0	18.711	0	9.073
exo_circ_030468	chr2:147608761-147677322:-	0	15.183	0	0	0
exo_circ_030469	chr2:148743621-148754133:+	13.859	0	7.484	0	0
exo_circ_030471	chr2:15374607-15417712:-	0	0	0	0	4.537
exo_circ_030476	chr2:182934751-182935375:-	27.719	0	26.196	0	22.683
exo_circ_030477	chr2:190488656-190489866:+	0	0	0	9.684	0
exo_circ_030480	chr2:207108545-207114215:-	0	0	0	9.684	0
exo_circ_030481	chr2:216190224-216192735:+	55.438	30.367	22.453	38.735	31.756
exo_circ_030484	chr2:238182064-238184113:-	13.859	15.183	18.711	9.684	13.61
exo_circ_030488	chr2:32491424-32503236:+	0	15.183	0	0	0
exo_circ_030490	chr2:33515009-33534400:+	13.859	0	0	0	0
exo_circ_030492	chr2:37000585-37007304:-	0	0	3.742	0	0
exo_circ_030494	chr2:61265396-61281242:-	13.859	0	7.484	0	0
exo_circ_030495	chr2:61284874-61293550:-	13.859	0	0	9.684	0
exo_circ_030496	chr2:69328270-69329798:-	0	0	0	9.684	0
exo_circ_030497	chr2:70160624-70181997:-	0	45.55	0	0	13.61
exo_circ_030498	chr2:86127160-86127991:+	0	0	41.165	0	0
exo_circ_030500	chr2:96364480-96367373:+	27.719	15.183	26.196	9.684	27.22
exo_circ_030501	chr3:101398860-101459052:-	0	0	3.742	9.684	0
exo_circ_030502	chr3:109000556-109007091:-	0	0	0	9.684	0
exo_circ_030507	chr3:142355400-142376594:-	13.859	15.183	0	0	9.073
exo_circ_030508	chr3:15037999-15039227:+	0	0	7.484	19.368	0
exo_circ_030511	chr3:151369435-151372766:+	0	0	0	0	4.537
exo_circ_030512	chr3:15240472-15245671:+	0	0	0	0	4.537
exo_circ_030515	chr3:183295299-183295477:-	0	0	0	0	9.073
exo_circ_030516	chr3:20127422-20140364:+	13.859	30.367	7.484	9.684	4.537
exo_circ_030518	chr3:25633840-25645470:-	0	0	0	0	4.537
exo_circ_030519	chr3:40309870-40312169:+	0	22.775	11.227	19.368	18.146
exo_circ_030521	chr3:52760794-52766375:-	0	0	0	9.684	13.61
exo_circ_030522	chr3:71710411-71728623:-	27.719	45.55	7.484	9.684	40.829
exo_circ_030523	chr3:9365015-9371536:+	0	15.183	0	0	0
exo_circ_030526	chr4:146283191-146294095:-	27.719	0	7.484	19.368	18.146
exo_circ_030529	chr4:17814852-17831116:+	0	15.183	3.742	0	0
exo_circ_030530	chr4:2689505-2690970:+	0	0	0	9.684	9.073
exo_circ_030533	chr4:36343501-36343866:+	0	0	0	0	4.537
exo_circ_030534	chr4:38027787-38054338:+	0	0	0	0	4.537
exo_circ_030535	chr4:39300020-39303151:-	27.719	0	3.742	19.368	13.61
exo_circ_030536	chr4:39879727-39890364:-	27.719	0	0	0	4.537
exo_circ_030538	chr4:47903192-47905346:-	0	0	0	19.368	0
exo_circ_030539	chr4:48851805-48857365:+	0	0	11.227	19.368	0
exo_circ_030541	chr4:55470716-55510065:-	0	15.183	0	0	0
exo_circ_030545	chr4:82935980-82946474:-	0	15.183	0	0	0
exo_circ_030546	chr4:84708908-84721572:-	0	15.183	0	0	0
exo_circ_030549	chr5:134682372-134688299:+	0	0	14.969	0	0
exo_circ_030550	chr5:134741062-134741523:+	0	0	7.484	0	9.073
exo_circ_030552	chr5:157803649-157809805:-	27.719	0	0	0	0
exo_circ_030554	chr5:171240927-171242820:+	0	0	0	9.684	0
exo_circ_030555	chr5:173080584-173086626:+	0	0	3.742	0	13.61
exo_circ_030556	chr5:176350612-176355749:-	0	0	7.484	0	13.61
exo_circ_030557	chr5:178885613-178931326:+	0	0	3.742	0	0
exo_circ_030560	chr5:32379114-32390437:-	0	15.183	0	0	9.073
exo_circ_030561	chr5:37153739-37162566:-	0	0	0	0	4.537
exo_circ_030562	chr5:55272086-55281515:-	0	30.367	14.969	9.684	4.537
exo_circ_030563	chr5:55340009-55358698:+	0	0	0	0	18.146
exo_circ_030570	chr5:81004140-81042983:+	0	0	0	0	4.537
exo_circ_030573	chr5:94628810-94653421:+	0	0	14.969	0	13.61
exo_circ_030576	chr6:121106022-121131752:-	0	0	3.742	0	13.61
exo_circ_030577	chr6:135318518-135323324:-	0	0	0	0	4.537
exo_circ_030581	chr6:161146523-161154310:-	27.719	0	7.484	19.368	18.146
exo_circ_030582	chr6:18237380-18258405:-	27.719	0	11.227	0	4.537
exo_circ_030583	chr6:24860972-24865450:-	0	15.183	0	0	0
exo_circ_030584	chr6:25084479-25097201:-	0	15.183	0	0	4.537
exo_circ_030585	chr6:35874232-35891013:-	0	0	11.227	0	9.073
exo_circ_030586	chr6:38577599-38598121:-	0	0	0	0	4.537
exo_circ_030587	chr6:63646526-63680161:+	69.297	60.734	29.938	38.735	31.756
exo_circ_030588	chr6:75666711-75678927:+	0	0	0	0	13.61
exo_circ_030589	chr6:83148758-83152367:+	0	0	0	9.684	4.537
exo_circ_030591	chr7:105470760-105495253:-	13.859	0	7.484	0	0
exo_circ_030592	chr7:107281299-107283732:-	13.859	30.367	37.422	38.735	58.976
exo_circ_030594	chr7:131375423-131388972:+	277.189	167.017	273.183	222.727	272.195
exo_circ_030595	chr7:137912990-137916012:-	13.859	0	3.742	0	4.537
exo_circ_030598	chr7:152157760-152163826:-	0	0	0	9.684	0
exo_circ_030600	chr7:157201720-157225539:+	0	0	7.484	0	0
exo_circ_030601	chr7:23507419-23516528:-	0	0	0	0	4.537
exo_circ_030602	chr7:26670090-26739964:-	0	0	3.742	0	0
exo_circ_030604	chr7:36406180-36411166:+	55.438	15.183	26.196	29.051	22.683
exo_circ_030608	chr7:73465438-73470483:-	0	0	7.484	9.684	0
exo_circ_030609	chr7:74235531-74246763:-	13.859	0	7.484	0	0
exo_circ_030611	chr7:80670976-80676667:+	13.859	15.183	0	0	22.683
exo_circ_030613	chr7:92511579-92513967:-	0	0	11.227	19.368	0
exo_circ_030614	chr8:102261914-102270183:-	0	0	0	0	4.537
exo_circ_030623	chr8:67251298-67277457:-	0	0	3.742	0	4.537
exo_circ_030624	chr8:98749275-98774819:-	0	0	3.742	0	4.537
exo_circ_030625	chr9:105484380-105539351:+	0	0	0	9.684	22.683
exo_circ_030628	chr9:122890311-122897576:-	0	0	0	0	4.537
exo_circ_030629	chr9:123557569-123652123:-	0	15.183	0	0	0
exo_circ_030630	chr9:131432616-131439061:+	0	0	0	9.684	0
exo_circ_030632	chr9:17330234-17342444:+	55.438	30.367	14.969	29.051	22.683
exo_circ_030633	chr9:19305351-19316839:+	13.859	0	0	0	4.537
exo_circ_030636	chr9:83665029-83678599:-	13.859	15.183	3.742	19.368	4.537
exo_circ_030637	chr9:83784714-83793017:-	0	60.734	41.165	19.368	27.22
exo_circ_030638	chr9:85585462-85596449:-	27.719	0	22.453	9.684	9.073
exo_circ_030640	chr10:102361021-102361912:+	0	0	0	0	4.537
exo_circ_030641	chr10:102654652-102656385:+	0	0	0	9.684	0
exo_circ_030642	chr10:119038237-119042772:-	0	0	11.227	9.684	0
exo_circ_030646	chr10:12081471-12101181:+	0	0	0	0	4.537
exo_circ_030650	chr10:13659322-13670528:-	0	0	0	0	9.073
exo_circ_030651	chr10:22550658-22609717:-	0	0	0	0	4.537
exo_circ_030654	chr10:28535561-28583505:+	0	0	3.742	0	4.537
exo_circ_030656	chr10:50433475-50460814:-	0	0	14.969	19.368	4.537
exo_circ_030658	chr10:68381231-68394136:-	0	0	0	9.684	13.61
exo_circ_030659	chr10:68487143-68488629:-	27.719	60.734	63.618	0	18.146
exo_circ_030660	chr10:68973544-68974743:+	0	0	3.742	0	0
exo_circ_030661	chr10:69483690-69495689:+	0	0	0	9.684	0
exo_circ_030662	chr10:72196810-72203524:-	0	0	0	19.368	0
exo_circ_030663	chr10:73388311-73390048:-	0	0	7.484	0	0
exo_circ_030664	chr10:73571420-73576361:-	0	0	0	0	4.537
exo_circ_030666	chr10:92915757-92920050:+	0	0	14.969	0	0
exo_circ_030668	chr11:108185231-108197420:-	0	0	7.484	0	4.537
exo_circ_030672	chr11:16095995-16097688:-	1787.867	1533.521	2032.034	1394.464	1515.22
exo_circ_030674	chr11:46811006-46816404:-	0	0	0	9.684	4.537
exo_circ_030675	chr11:57692610-57696043:+	0	15.183	0	0	0
exo_circ_030676	chr11:63895158-63895633:+	0	0	3.742	0	0
exo_circ_030677	chr11:68171542-68190152:-	0	0	0	0	9.073
exo_circ_030678	chr11:74078114-74078717:-	0	15.183	3.742	9.684	0
exo_circ_030679	chr11:78101092-78109581:-	0	0	0	0	4.537
exo_circ_030680	chr11:82914722-82931849:+	0	0	0	19.368	13.61
exo_circ_030681	chr11:85974707-86003451:-	55.438	15.183	3.742	19.368	18.146
exo_circ_030682	chr11:85981128-85983973:-	27.719	0	7.484	9.684	18.146
exo_circ_030683	chr11:93683558-93687865:+	0	30.367	0	9.684	4.537
exo_circ_030684	chr12:108701123-108701323:-	27.719	0	18.711	0	18.146
exo_circ_030685	chr12:110127359-110147048:+	0	0	7.484	0	4.537
exo_circ_030688	chr12:122530021-122539754:+	0	15.183	11.227	0	0
exo_circ_030689	chr12:123109146-123110488:-	27.719	15.183	0	0	0
exo_circ_030695	chr12:26722396-26725765:-	0	15.183	0	0	0
exo_circ_030696	chr12:45860800-45893721:+	0	0	0	0	4.537
exo_circ_030699	chr12:71657548-71660427:-	83.157	60.734	59.876	77.47	27.22
exo_circ_030702	chr13:21381433-21391854:-	0	0	22.453	19.368	20.415
exo_circ_030706	chr13:49523174-49524216:+	0	0	0	9.684	0
exo_circ_030707	chr13:52018912-52019143:+	0	15.183	0	29.051	13.61
exo_circ_030708	chr13:60444682-60467379:+	13.859	0	7.484	19.368	4.537
exo_circ_030709	chr13:98457167-98466561:-	0	0	3.742	0	0
exo_circ_030712	chr14:103487378-103487707:+	27.719	15.183	11.227	0	4.537
exo_circ_030715	chr14:30935162-30936624:-	13.859	0	14.969	0	0
exo_circ_030717	chr14:34780185-34783232:-	0	0	3.742	19.368	0
exo_circ_030718	chr14:49799474-49814857:-	27.719	0	0	0	0
exo_circ_030719	chr14:54966474-54987387:-	0	0	3.742	0	0
exo_circ_030720	chr14:55385858-55390992:-	13.859	0	0	29.051	0
exo_circ_030721	chr14:55612139-55619312:+	0	0	0	0	4.537
exo_circ_030723	chr14:71019008-71036157:+	27.719	0	0	0	0
exo_circ_030724	chr14:73953434-73955928:+	0	0	7.484	0	0
exo_circ_030725	chr14:74091231-74101238:+	55.438	30.367	11.227	0	22.683
exo_circ_030726	chr14:75100991-75103997:-	0	30.367	3.742	0	4.537
exo_circ_030728	chr14:92070934-92096838:-	0	0	0	0	4.537
exo_circ_030730	chr14:96527429-96532649:+	0	0	11.227	19.368	0
exo_circ_030735	chr15:32633932-32636408:+	83.157	15.183	74.845	29.051	40.829
exo_circ_030736	chr15:34882501-34897705:-	0	0	0	9.684	4.537
exo_circ_030737	chr15:39617734-39618245:-	0	0	3.742	0	0
exo_circ_030738	chr15:40628069-40629371:+	138.594	136.65	116.009	125.889	131.561
exo_circ_030739	chr15:42775134-42817097:-	0	0	0	9.684	0
exo_circ_030740	chr15:43007078-43025429:-	0	0	11.227	9.684	9.073
exo_circ_030741	chr15:44626330-44633637:-	0	0	0	19.368	0
exo_circ_030743	chr15:62023410-62035052:-	0	0	0	9.684	9.073
exo_circ_030745	chr15:65702304-65756472:-	0	15.183	0	0	9.073
exo_circ_030747	chr15:75409835-75422823:-	0	0	0	0	4.537
exo_circ_030748	chr15:78476187-78483434:+	13.859	15.183	3.742	29.051	13.61
exo_circ_030750	chr16:12781184-12781403:-	0	0	3.742	9.684	9.073
exo_circ_030751	chr16:15611591-15623123:-	13.859	30.367	0	9.684	18.146
exo_circ_030752	chr16:15620450-15621911:-	27.719	30.367	14.969	9.684	22.683
exo_circ_030753	chr16:16007815-16056295:+	0	0	0	0	4.537
exo_circ_030757	chr16:31261691-31266147:+	13.859	0	0	0	9.073
exo_circ_030759	chr16:58675939-58676346:-	0	0	3.742	0	0
exo_circ_030760	chr16:69235747-69245815:+	55.438	0	11.227	19.368	13.61
exo_circ_030762	chr17:16117887-16121269:-	13.859	0	0	0	0
exo_circ_030763	chr17:17304363-17344926:+	0	0	7.484	0	0
exo_circ_030765	chr17:20204332-20232405:+	13.859	0	11.227	19.368	9.073
exo_circ_030768	chr17:30843912-30844916:+	665.253	455.501	621.211	358.3	494.488
exo_circ_030772	chr17:43049120-43074521:-	13.859	0	3.742	0	0
exo_circ_030773	chr17:44154552-44155411:+	0	15.183	0	0	0
exo_circ_030775	chr17:60265411-60301704:-	0	0	0	9.684	0
exo_circ_030776	chr17:60460662-60461915:-	0	0	0	19.368	9.073
exo_circ_030777	chr17:60679452-60709325:+	13.859	0	26.196	38.735	22.683
exo_circ_030780	chr17:6589778-6600458:-	13.859	0	0	0	0
exo_circ_030781	chr17:76287191-76290077:-	0	0	3.742	0	4.537
exo_circ_030782	chr18:21049091-21070613:-	0	0	3.742	9.684	0
exo_circ_030783	chr18:39712655-39725864:-	0	15.183	0	0	0
exo_circ_030786	chr18:56614423-56626457:-	0	0	7.484	19.368	0
exo_circ_030792	chr18:69873143-69947433:-	0	0	3.742	0	0
exo_circ_030793	chr18:76875491-76881512:+	0	0	0	0	18.146
exo_circ_030794	chr19:10772478-10786706:+	0	0	3.742	0	0
exo_circ_030796	chr19:37165594-37170054:-	0	0	0	0	4.537
exo_circ_030799	chr19:5711770-5713253:-	0	0	3.742	0	0
exo_circ_030800	chr19:6010135-6016271:-	0	0	0	0	4.537
exo_circ_030803	chr20:25020009-25023641:-	0	0	0	9.684	0
exo_circ_030804	chr20:34072065-34080072:+	0	0	0	9.684	0
exo_circ_030807	chr20:47246007-47276795:-	0	0	7.484	19.368	0
exo_circ_030808	chr20:47276313-47290274:-	0	0	3.742	0	13.61
exo_circ_030809	chr20:47757188-47757463:-	0	15.183	0	0	0
exo_circ_030811	chr20:50143501-50151315:-	13.859	0	0	0	0
exo_circ_030812	chr20:58667489-58671297:+	0	15.183	0	0	0
exo_circ_030814	chr21:36214080-36214556:+	0	15.183	0	0	4.537
exo_circ_030815	chr21:39232176-39232498:-	0	15.183	3.742	19.368	4.537
exo_circ_030820	chr22:25644591-25678915:+	0	15.183	11.227	0	0
exo_circ_030821	chr22:41125863-41127748:+	13.859	30.367	14.969	0	9.073
exo_circ_030823	chrX:110264488-110270854:-	152.454	182.201	74.845	145.257	77.122
exo_circ_030824	chrX:123696020-123712908:-	27.719	0	7.484	0	9.073
exo_circ_030825	chrX:136236243-136246341:-	0	0	3.742	0	0
exo_circ_030826	chrX:136244631-136246341:-	0	0	7.484	0	0
exo_circ_030829	chr1:100007033-100017815:+	13.859	0	7.484	0	0
exo_circ_030832	chr1:108782421-108796726:+	0	0	14.969	0	13.61
exo_circ_030833	chr1:109223981-109231786:+	0	0	0	0	4.537
exo_circ_030834	chr1:116544310-116544604:-	55.438	45.55	52.391	0	63.512
exo_circ_030836	chr1:12322535-12323780:+	0	0	0	0	4.537
exo_circ_030838	chr1:151088157-151107222:+	13.859	0	3.742	0	0
exo_circ_030841	chr1:15559525-15564359:+	0	0	3.742	0	0
exo_circ_030842	chr1:15562141-15564359:+	0	0	0	0	4.537
exo_circ_030847	chr1:178877497-178886120:+	0	0	3.742	0	0
exo_circ_030851	chr1:197088255-197096164:-	13.859	0	0	0	4.537
exo_circ_030852	chr1:197583151-197611976:-	0	0	0	0	13.61
exo_circ_030853	chr1:200598236-200608928:-	0	0	0	19.368	4.537
exo_circ_030854	chr1:203720548-203722689:+	0	0	0	9.684	9.073
exo_circ_030855	chr1:205618956-205623891:-	0	0	0	0	4.537
exo_circ_030857	chr1:214314761-214318983:+	13.859	0	0	0	0
exo_circ_030858	chr1:219193081-219211752:+	13.859	0	0	0	13.61
exo_circ_030860	chr1:225185290-225192911:+	0	0	0	0	4.537
exo_circ_030862	chr1:226159183-226159358:-	0	15.183	7.484	0	4.537
exo_circ_030864	chr1:235741421-235746527:-	0	0	3.742	0	0
exo_circ_030866	chr1:235766078-235801097:-	0	0	7.484	0	0
exo_circ_030868	chr1:246327200-246330537:-	0	0	0	0	4.537
exo_circ_030869	chr1:28027788-28042650:-	0	30.367	26.196	9.684	31.756
exo_circ_030870	chr1:34992233-35015162:-	13.859	0	0	9.684	13.61
exo_circ_030871	chr1:35460304-35470960:-	0	0	3.742	0	4.537
exo_circ_030873	chr1:47272075-47300152:-	0	0	0	0	4.537
exo_circ_030875	chr1:70300763-70306290:-	0	15.183	11.227	19.368	9.073
exo_circ_030878	chr1:89686469-89714851:+	0	0	3.742	19.368	9.073
exo_circ_030882	chr1:92177810-92180416:+	0	0	0	9.684	13.61
exo_circ_030883	chr1:93186344-93207398:+	0	0	7.484	0	0
exo_circ_030884	chr1:93256334-93264901:+	0	0	3.742	0	0
exo_circ_030886	chr2:10788696-10793202:-	0	0	3.742	0	0
exo_circ_030887	chr2:11192147-11192361:-	0	15.183	0	0	4.537
exo_circ_030888	chr2:11227253-11235962:-	0	15.183	0	0	0
exo_circ_030891	chr2:119799656-119809991:+	0	30.367	22.453	0	9.073
exo_circ_030892	chr2:121450912-121458975:-	13.859	0	7.484	0	0
exo_circ_030895	chr2:135635889-135661393:+	0	15.183	0	0	0
exo_circ_030898	chr2:151451605-151461289:+	0	15.183	3.742	9.684	0
exo_circ_030901	chr2:159729008-159762993:+	0	0	3.742	0	4.537
exo_circ_030902	chr2:159780004-159780998:-	0	60.734	11.227	9.684	4.537
exo_circ_030905	chr2:170008803-170040985:+	0	0	0	0	4.537
exo_circ_030906	chr2:171046173-171058197:-	0	0	3.742	0	0
exo_circ_030907	chr2:174378922-174395635:-	27.719	0	43.036	19.368	31.756
exo_circ_030910	chr2:182967215-183023916:-	0	0	0	0	4.537
exo_circ_030911	chr2:183128286-183133623:+	0	30.367	41.165	38.735	27.22
exo_circ_030915	chr2:190895151-190913364:+	0	15.183	0	0	0
exo_circ_030917	chr2:197405075-197410007:-	0	0	0	0	4.537
exo_circ_030918	chr2:201346541-201351451:-	41.578	45.55	41.165	9.684	58.976
exo_circ_030919	chr2:206056197-206063244:-	27.719	15.183	3.742	0	0
exo_circ_030920	chr2:206094921-206095791:-	69.297	60.734	33.68	19.368	45.366
exo_circ_030922	chr2:218558497-218560883:-	13.859	0	0	0	4.537
exo_circ_030924	chr2:219212386-219215082:-	55.438	0	11.227	0	13.61
exo_circ_030925	chr2:226839408-226914351:+	0	15.183	0	0	4.537
exo_circ_030926	chr2:232703423-232749082:+	0	0	3.742	0	0
exo_circ_030928	chr2:23823257-23828939:-	27.719	0	11.227	38.735	22.683
exo_circ_030929	chr2:32128407-32143415:+	0	15.183	3.742	9.684	9.073
exo_circ_030932	chr2:33134792-33217654:+	0	0	3.742	0	0
exo_circ_030933	chr2:33347366-33397282:+	0	15.183	0	0	0
exo_circ_030939	chr2:55581566-55591575:-	0	0	0	0	4.537
exo_circ_030940	chr2:60779636-60782005:+	13.859	0	0	0	0
exo_circ_030941	chr2:62831018-62874532:+	0	0	0	0	4.537
exo_circ_030944	chr2:64567561-64579546:+	0	0	0	9.684	0
exo_circ_030945	chr2:68490189-68578003:+	41.578	0	14.969	29.051	0
exo_circ_030949	chr3:111913318-111932397:+	0	0	3.742	0	0
exo_circ_030951	chr3:11358417-11380052:+	0	0	3.742	9.684	9.073
exo_circ_030952	chr3:11358417-11426926:+	13.859	15.183	7.484	0	0
exo_circ_030958	chr3:132473144-132478140:+	0	15.183	11.227	0	13.61
exo_circ_030960	chr3:141970072-141978682:-	13.859	15.183	37.422	48.419	18.146
exo_circ_030963	chr3:152299404-152325517:+	0	0	0	0	4.537
exo_circ_030969	chr3:182867375-182869331:+	27.719	0	11.227	9.684	0
exo_circ_030972	chr3:23956036-23959815:+	0	30.367	37.422	9.684	22.683
exo_circ_030973	chr3:27411641-27434104:-	0	0	0	9.684	0
exo_circ_030975	chr3:36996618-37007063:+	0	0	11.227	0	9.073
exo_circ_030976	chr3:42184684-42189124:+	13.859	0	0	0	0
exo_circ_030978	chr3:47271236-47277379:-	0	30.367	0	0	0
exo_circ_030979	chr3:47745907-47772936:-	0	0	0	19.368	0
exo_circ_030980	chr3:49310619-49311654:-	0	0	3.742	0	4.537
exo_circ_030983	chr3:52628893-52634815:-	0	0	7.484	38.735	0
exo_circ_030984	chr3:52678499-52682233:-	13.859	15.183	29.938	19.368	18.146
exo_circ_030985	chr3:53105672-53106869:-	0	30.367	18.711	29.051	13.61
exo_circ_030987	chr3:56646521-56649057:-	0	15.183	0	0	0
exo_circ_030989	chr3:57831382-57849816:+	0	0	7.484	0	0
exo_circ_030990	chr3:72841044-72842402:-	13.859	0	7.484	9.684	0
exo_circ_030992	chr4:122912567-122917704:-	0	0	0	0	4.537
exo_circ_030993	chr4:128888678-128959777:-	13.859	0	0	0	0
exo_circ_030994	chr4:128959599-129003876:-	0	0	7.484	9.684	13.61
exo_circ_030996	chr4:142402937-142405324:-	13.859	0	0	0	0
exo_circ_030998	chr4:150310228-150325898:-	0	0	0	0	4.537
