exo_circ_ID	CircRNA	HCC1	HCC2	HCC3	HCC4	HCC5	HCC6	HCC7	HCC8	HCC9	HCC10	HCC11	HCC12	HCC13	HCC14	HCC15	HCC16	HCC17	HCC18	HCC19	HCC20	HCC21
exo_circ_017644	chr6:57152220-57161152:+	0	0	0	0	0	0	0	55.573	0	73.211	0	0	0	0	0	0	4.99	282.217	42.005	0	0
exo_circ_017645	chr7:129671428-129690546:+	0	0	0	0	0	0	64.051	24.699	0	279.532	0	0	0	0	0	0	79.839	0	0	0	52.806
exo_circ_017646	chr7:37948839-37950392:+	0	38.201	0	0	0	0	0	0	0	53.244	0	0	0	43.145	0	0	74.849	0	112.012	0	0
exo_circ_017647	chr7:66286510-66286709:+	0	0	0	0	0	0	51.241	0	59.819	0	76.715	0	0	0	0	0	0	0	0	0	0
exo_circ_017648	chr9:19356971-19360489:+	0	50.935	0	0	0	0	83.266	74.097	0	6.656	0	0	0	0	0	0	0	0	7.001	30.419	0
exo_circ_017649	chr9:36375933-36390616:-	0	25.468	376.113	0	0	0	12.81	135.845	0	0	0	0	0	0	56.975	108.321	0	0	0	0	35.204
exo_circ_017650	chr9:96320997-96322080:-	136.572	0	0	0	0	0	121.697	0	67.297	86.522	0	0	85.429	0	0	54.16	0	0	35.004	0	0
exo_circ_017651	chr10:829384-845055:-	165.837	159.172	0	0	0	0	0	30.874	0	73.211	0	13.778	0	0	0	0	0	8.301	0	0	0
exo_circ_017652	chr11:46754887-46760784:-	0	0	0	0	0	0	0	24.699	52.342	0	0	0	0	35.954	0	0	19.96	0	0	0	0
exo_circ_017653	chr12:66203713-66228370:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.71	0	0	0
exo_circ_017654	chr13:77205255-77217957:-	234.124	38.201	0	0	0	0	147.317	0	97.206	0	0	137.784	0	0	0	0	0	0	0	0	52.806
exo_circ_017655	chr13:77243058-77243951:-	0	0	0	0	0	0	0	12.35	44.865	26.622	0	0	0	0	0	0	0	0	42.005	0	0
exo_circ_017656	chr13:98504914-98519473:-	0	0	0	0	0	0	96.077	74.097	0	119.8	0	0	0	0	0	0	54.889	0	77.008	0	0
exo_circ_017657	chr15:25405460-25415842:-	0	140.072	28.068	0	0	0	0	0	0	0	0	0	0	86.291	0	45.134	0	166.01	112.012	12.167	0
exo_circ_017658	chr15:83151214-83158041:-	0	0	56.136	0	0	0	102.482	37.049	0	0	0	0	18.984	0	0	54.16	0	0	0	91.256	0
exo_circ_017659	chr16:27434346-27437687:+	0	0	0	0	0	0	0	0	0	93.177	0	0	0	0	0	0	0	249.015	0	170.344	0
exo_circ_017660	chr16:70762539-70763025:-	0	0	0	137.061	142.239	43.823	0	61.748	0	33.278	0	0	0	302.017	0	0	0	0	49.005	194.679	70.407
exo_circ_017661	chr17:18206814-18208375:+	0	0	0	0	0	0	0	18.524	0	0	0	0	0	57.527	0	0	0	174.311	49.005	0	0
exo_circ_017662	chr17:56844018-56848065:+	0	248.309	0	84.345	0	0	160.128	43.223	0	0	0	0	37.968	0	75.967	0	0	49.803	0	0	0
exo_circ_017663	chr18:62221036-62232427:+	0	178.273	0	0	0	0	76.861	111.146	179.458	59.9	0	0	0	0	0	0	34.929	0	0	0	0
exo_circ_017664	chr22:41125863-41140257:+	126.817	0	112.273	0	0	0	0	0	0	33.278	0	0	0	0	28.488	0	0	0	126.014	0	88.009
exo_circ_017665	chr1:15638306-15651895:+	0	0	0	31.629	0	0	0	0	29.91	26.622	0	0	0	179.772	0	126.374	94.808	0	0	0	0
exo_circ_017666	chr1:172131174-172182896:+	0	0	0	0	0	0	0	0	0	93.177	0	0	0	0	0	0	44.909	0	28.003	0	0
exo_circ_017667	chr1:21002712-21050994:-	58.531	0	275.068	0	0	0	128.102	86.447	0	0	0	0	0	0	0	0	0	182.611	0	91.256	0
exo_circ_017668	chr1:246726891-246740301:+	0	0	0	0	237.065	0	25.62	37.049	67.297	26.622	0	0	0	0	0	0	0	0	42.005	0	0
exo_circ_017669	chr1:27789561-27793632:+	0	38.201	0	0	0	0	0	49.398	44.865	19.967	0	0	0	0	0	0	104.788	0	147.016	133.842	0
exo_circ_017670	chr1:51834016-51855388:-	156.082	0	0	0	0	0	0	80.272	0	173.044	0	75.781	227.81	0	0	0	0	0	0	48.67	0
exo_circ_017671	chr2:127989563-127989866:-	175.593	0	0	0	227.582	0	51.241	12.35	0	0	0	0	0	0	75.967	0	0	0	0	24.335	0
exo_circ_017672	chr2:214767481-214792445:-	204.858	0	0	337.381	0	350.582	0	0	52.342	0	0	0	0	0	0	0	0	0	0	0	52.806
exo_circ_017673	chr2:74159090-74172752:-	126.817	0	0	0	0	0	25.62	37.049	0	0	0	0	0	0	0	397.176	79.839	0	42.005	36.502	0
exo_circ_017674	chr2:8943186-8987761:-	0	0	0	0	0	0	0	0	29.91	26.622	0	0	0	0	0	0	74.849	49.803	140.015	0	0
exo_circ_017675	chr2:9344531-9350895:+	0	0	0	0	0	0	76.861	86.447	0	0	19.179	0	0	107.863	0	0	0	0	0	0	0
exo_circ_017676	chr3:130980581-130994098:+	0	12.734	0	0	0	0	166.533	104.971	44.865	39.933	0	0	0	0	0	0	0	0	0	0	0
exo_circ_017677	chr3:47661293-47678311:-	0	50.935	0	0	0	0	0	0	0	0	0	0	56.952	71.909	0	90.267	64.869	0	70.008	18.251	0
exo_circ_017678	chr4:109943253-109945275:+	0	38.201	376.113	0	0	0	0	0	104.684	0	0	0	0	0	0	0	9.98	0	0	36.502	0
exo_circ_017679	chr4:173247979-173248440:+	0	0	0	0	0	0	0	12.35	0	0	0	82.67	0	0	0	0	0	0	0	85.172	44.005
exo_circ_017680	chr5:39153447-39159920:-	97.551	0	0	0	0	0	0	30.874	14.955	0	0	0	0	0	0	18.053	0	0	0	66.921	0
exo_circ_017681	chr5:62449926-62451933:+	0	0	0	0	0	0	0	80.272	0	39.933	0	96.449	0	0	0	0	59.879	0	154.017	24.335	114.412
exo_circ_017682	chr5:66021321-66054951:+	0	0	0	0	0	0	0	67.922	14.955	26.622	0	0	9.492	0	0	0	0	0	0	0	79.208
exo_circ_017683	chr6:116645713-116660846:-	0	0	0	0	0	0	44.836	0	0	79.866	0	0	0	0	151.935	0	0	0	0	0	0
exo_circ_017684	chr6:34646600-34654779:-	0	0	0	0	0	0	0	86.447	0	0	0	0	0	115.054	0	0	19.96	0	84.009	0	140.815
exo_circ_017685	chr8:102271133-102272772:-	0	0	0	0	0	0	70.456	6.175	22.432	0	0	0	0	373.926	0	0	0	0	35.004	0	88.009
exo_circ_017686	chr8:107293935-107322128:-	0	0	0	0	0	0	89.671	0	97.206	0	0	0	0	0	0	0	19.96	0	0	0	61.606
exo_circ_017687	chr8:130118160-130126089:-	0	0	0	0	18.965	0	38.431	37.049	0	193.01	0	0	0	0	0	0	0	116.207	0	133.842	220.023
exo_circ_017688	chr8:38247712-38253718:+	48.776	31.834	0	0	0	43.823	0	98.796	0	53.244	0	0	0	0	0	0	54.889	0	14.002	48.67	0
exo_circ_017689	chr9:33953284-34017189:-	0	0	0	0	0	0	32.026	92.621	0	66.555	268.501	0	0	0	0	0	99.798	33.202	91.01	0	0
exo_circ_017690	chr10:11942664-11952249:-	0	0	0	0	0	0	0	0	0	39.933	0	0	0	0	0	0	89.818	0	49.005	79.088	0
exo_circ_017691	chr10:17603559-17604047:-	0	0	0	0	0	0	121.697	37.049	74.774	86.522	0	0	0	0	0	0	154.687	149.409	28.003	66.921	0
exo_circ_017692	chr11:110136662-110159490:+	136.572	0	0	0	18.965	113.939	64.051	49.398	0	0	0	0	0	0	0	0	0	0	0	24.335	0
exo_circ_017693	chr12:111658735-111679340:-	0	318.345	0	0	0	0	0	74.097	0	0	0	0	56.952	0	0	0	0	0	84.009	0	0
exo_circ_017694	chr12:118255447-118266759:-	0	0	0	0	0	333.053	0	43.223	0	59.9	0	0	0	0	56.975	0	24.95	0	0	0	0
exo_circ_017695	chr12:31689006-31709425:-	0	133.705	0	0	0	0	121.697	49.398	0	0	0	234.232	0	0	0	0	0	0	0	0	0
exo_circ_017696	chr12:69755383-69756663:+	0	0	140.341	0	0	0	115.292	0	0	159.733	0	0	0	0	0	0	29.939	66.404	0	0	0
exo_circ_017697	chr13:20051432-20067390:+	0	0	0	0	0	0	115.292	37.049	0	0	0	0	0	0	0	0	0	0	0	158.176	0
exo_circ_017698	chr13:20061052-20067390:+	292.654	0	0	0	180.169	0	70.456	86.447	0	0	0	0	0	0	0	0	29.939	0	0	48.67	88.009
exo_circ_017699	chr15:49235850-49292537:+	0	0	0	210.863	47.413	0	0	160.544	0	19.967	0	117.116	104.413	57.527	0	72.214	0	0	0	0	0
exo_circ_017700	chr15:51896418-51902036:+	0	0	67.364	221.406	0	0	51.241	0	0	0	0	0	0	0	47.48	0	69.859	390.124	0	0	0
exo_circ_017701	chr16:11120614-11126146:+	0	108.237	0	0	0	0	51.241	18.524	0	0	0	0	0	0	0	0	159.677	0	126.014	54.753	0
exo_circ_017702	chr16:16124788-16125911:+	0	0	0	0	0	105.175	51.241	49.398	0	0	0	0	85.429	208.536	0	0	29.939	0	0	0	0
exo_circ_017703	chr16:67626554-67629533:+	0	0	0	0	0	0	0	0	127.116	33.278	0	0	0	0	0	9.027	44.909	0	0	36.502	0
exo_circ_017704	chr17:29507895-29510992:+	0	0	0	0	0	0	128.102	18.524	0	79.866	0	0	0	0	0	0	84.828	0	0	0	0
exo_circ_017705	chr17:4282797-4307123:-	0	0	11.227	0	0	122.704	0	0	97.206	0	0	0	0	0	0	0	0	0	0	115.59	44.005
exo_circ_017706	chr18:77095367-77097474:-	0	0	0	0	0	52.587	0	0	52.342	73.211	0	0	0	0	0	0	0	0	0	0	52.806
exo_circ_017707	chr21:39218151-39225197:-	0	57.302	0	295.208	0	0	0	6.175	0	19.967	0	0	0	0	0	0	0	0	7.001	54.753	0
exo_circ_017708	chr1:205268949-205269884:+	0	0	0	0	0	0	25.62	0	0	0	0	110.227	0	0	75.967	0	0	41.503	0	0	0
exo_circ_017709	chr1:51440346-51448135:-	0	0	0	0	0	0	0	185.243	74.774	79.866	0	0	0	0	0	261.775	0	0	28.003	60.837	149.616
exo_circ_017710	chr1:77154448-77169395:-	0	0	348.045	0	94.826	0	64.051	0	0	0	0	0	0	0	0	0	59.879	0	0	0	0
exo_circ_017711	chr1:93210801-93232593:+	0	63.669	0	0	0	0	0	74.097	37.387	0	0	0	56.952	21.573	0	0	0	0	0	0	123.213
exo_circ_017712	chr2:101257790-101266879:+	0	0	179.636	0	0	0	38.431	43.223	0	0	0	41.335	0	0	0	0	74.849	0	119.013	0	0
exo_circ_017713	chr2:11200956-11214463:-	0	0	0	0	0	0	19.215	0	0	0	0	0	0	0	18.992	0	49.899	0	56.006	0	26.403
exo_circ_017714	chr2:69509230-69527319:-	0	38.201	0	0	0	0	0	0	0	0	105.483	103.338	0	186.963	0	0	0	0	35.004	24.335	0
exo_circ_017715	chr3:151394655-151416422:+	0	0	230.159	0	0	0	51.241	0	59.819	0	0	0	0	0	0	0	0	0	42.005	0	0
exo_circ_017716	chr3:197115926-197119530:-	0	0	0	0	0	148.997	0	43.223	0	6.656	0	0	0	100.672	0	0	44.909	0	168.018	0	0
exo_circ_017717	chr3:67746770-67750660:+	0	0	28.068	0	0	0	32.026	80.272	0	0	0	206.676	0	0	18.992	135.401	0	124.508	84.009	48.67	0
exo_circ_017718	chr4:42464689-42465076:-	214.613	0	331.204	0	0	0	0	74.097	149.548	6.656	0	0	0	0	0	0	0	0	0	0	0
exo_circ_017719	chr5:150541569-150545486:+	0	0	0	0	0	26.294	19.215	12.35	0	53.244	0	0	0	0	0	0	74.849	0	0	0	0
exo_circ_017720	chr5:160093100-160094065:-	0	31.834	0	0	0	0	19.215	0	0	0	115.072	0	0	0	0	0	0	0	0	0	140.815
exo_circ_017721	chr6:111694374-111714443:-	0	0	0	0	0	0	0	80.272	0	0	0	0	142.381	0	0	0	24.95	0	0	0	0
exo_circ_017722	chr6:131199460-131219808:+	0	184.64	0	0	180.169	0	0	0	0	0	0	0	0	143.818	0	0	0	0	49.005	0	0
exo_circ_017723	chr6:38061592-38116739:+	0	0	0	0	0	0	0	55.573	0	33.278	268.501	0	151.873	0	28.488	0	0	0	0	36.502	35.204
exo_circ_017724	chr6:75702644-75711416:+	0	0	0	0	0	0	70.456	0	0	59.9	0	0	0	0	0	0	0	0	0	0	61.606
exo_circ_017725	chr7:130116444-130129576:+	0	0	0	0	0	0	0	61.748	142.071	0	0	0	0	28.764	0	0	64.869	0	35.004	0	105.611
exo_circ_017726	chr9:20923659-20933132:+	0	0	0	0	0	0	12.81	135.845	0	0	38.357	0	0	0	0	0	19.96	116.207	0	0	88.009
exo_circ_017727	chr9:71874613-71875083:-	0	0	0	0	85.343	219.114	0	0	74.774	59.9	0	62.003	0	0	0	0	0	41.503	0	0	17.602
exo_circ_017728	chr9:86016538-86018821:+	273.144	0	0	0	0	0	70.456	0	157.026	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_017729	chr9:95978060-95979866:+	0	0	0	0	56.895	0	0	18.524	0	0	172.608	0	0	0	0	0	0	157.71	0	0	35.204
exo_circ_017730	chr10:131943967-131945459:+	0	70.036	263.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.009
exo_circ_017731	chr11:70330172-70335694:+	0	0	0	0	0	0	0	12.35	0	53.244	0	0	0	0	275.381	0	0	0	0	6.084	0
exo_circ_017732	chr11:86000642-86031611:-	0	0	0	0	0	0	0	0	0	86.522	153.429	0	113.905	0	0	153.455	0	240.715	35.004	0	176.018
exo_circ_017733	chr12:101780151-101790057:-	165.837	0	0	105.432	227.582	0	51.241	0	14.955	0	0	75.781	0	0	170.926	0	49.899	0	0	36.502	0
exo_circ_017734	chr12:101786011-101790057:-	136.572	0	0	0	360.338	0	76.861	117.321	0	46.589	0	0	47.46	0	113.951	0	0	0	0	0	0
exo_circ_017735	chr12:51008475-51010766:-	48.776	0	0	0	0	0	0	18.524	0	13.311	0	124.005	0	0	0	0	179.637	0	0	0	0
exo_circ_017736	chr13:111283138-111288443:+	39.021	50.935	0	79.074	0	17.529	0	0	0	73.211	0	0	0	0	0	0	0	74.705	0	0	0
exo_circ_017737	chr13:20064450-20083776:+	19.51	254.676	0	0	0	0	134.507	104.971	7.477	0	0	0	0	0	0	0	0	298.818	0	0	35.204
exo_circ_017738	chr13:77217839-77233263:-	0	0	0	0	0	35.058	38.431	0	82.252	79.866	316.448	0	0	0	0	0	0	0	0	0	0
exo_circ_017739	chr14:55612018-55619312:+	0	0	0	0	0	271.701	0	0	179.458	0	0	0	0	0	0	0	0	0	35.004	0	0
exo_circ_017740	chr16:18849216-18850467:-	0	0	0	0	0	0	0	37.049	29.91	0	0	0	0	0	0	0	24.95	0	49.005	0	79.208
exo_circ_017741	chr16:69368375-69372355:-	107.307	0	0	137.061	0	0	83.266	0	0	0	0	0	0	0	0	0	0	0	7.001	0	70.407
exo_circ_017742	chr17:29502588-29510992:+	0	140.072	0	0	0	0	0	55.573	0	0	0	13.778	0	0	0	0	0	0	0	0	0
exo_circ_017743	chr18:76849525-76871825:+	0	6.367	0	0	199.134	0	0	86.447	0	46.589	0	48.224	0	0	0	0	0	0	49.005	340.688	0
exo_circ_017744	chr18:79096475-79176907:+	0	70.036	0	89.617	0	0	0	0	0	26.622	0	0	0	0	0	0	0	0	28.003	24.335	0
exo_circ_017745	chr19:5598792-5604936:-	0	0	0	0	0	0	0	0	7.477	0	0	0	0	186.963	151.935	0	0	0	0	60.837	0
exo_circ_017746	chr20:21214534-21215648:+	0	120.971	0	0	256.03	0	0	12.35	29.91	0	0	0	0	0	0	0	0	0	0	73.004	0
exo_circ_017747	chr21:14968324-15043574:-	0	0	0	0	0	0	0	18.524	142.071	0	143.84	0	0	0	0	0	39.919	0	77.008	0	52.806
exo_circ_017748	chrX:11367770-11416962:-	0	0	0	0	0	70.116	0	0	14.955	0	0	0	0	0	0	0	0	107.907	0	0	0
exo_circ_017749	chrX:68511848-68522917:+	0	12.734	0	0	0	0	25.62	74.097	37.387	0	0	130.895	66.445	0	0	0	0	199.212	0	0	0
exo_circ_017750	chr1:202157738-202158248:-	0	0	0	295.208	113.791	0	0	12.35	0	53.244	0	0	0	0	0	0	0	33.202	0	0	0
exo_circ_017751	chr1:21002712-21089213:-	0	0	0	0	104.308	0	121.697	37.049	97.206	0	0	0	0	0	0	0	0	33.202	98.011	0	0
exo_circ_017752	chr2:101257790-101265047:+	0	0	0	0	0	0	19.215	0	0	0	0	0	0	86.291	0	0	124.748	124.508	0	0	0
exo_circ_017753	chr2:144317478-144319868:-	58.531	0	0	0	0	0	166.533	0	0	0	0	0	0	0	0	0	179.637	0	56.006	0	0
exo_circ_017754	chr2:15394226-15417712:-	234.124	101.87	0	0	0	0	0	30.874	157.026	59.9	0	0	0	79.1	0	0	0	74.705	70.008	176.427	17.602
exo_circ_017755	chr2:214752446-214792445:-	0	0	0	0	0	0	44.836	129.67	0	0	0	0	0	0	0	0	0	0	21.002	0	246.426
exo_circ_017756	chr2:227491546-227524915:+	0	0	0	0	0	0	0	104.971	22.432	0	0	0	0	57.527	37.984	0	99.798	0	0	0	0
exo_circ_017757	chr2:55206269-55209831:-	0	159.172	0	0	0	0	64.051	12.35	0	0	0	0	0	0	0	0	0	0	0	109.507	0
exo_circ_017758	chr3:121726912-121730973:-	0	0	0	0	0	0	0	18.524	119.639	66.555	0	0	0	0	0	0	0	0	0	109.507	17.602
exo_circ_017759	chr3:151360473-151369549:+	0	146.439	0	0	0	0	25.62	33.961	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_017760	chr3:151411277-151416422:+	156.082	0	0	0	0	0	57.646	49.398	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_017761	chr3:185527483-185535132:-	0	6.367	0	0	0	0	108.887	0	0	86.522	230.144	0	0	0	0	0	0	0	21.002	0	0
exo_circ_017762	chr3:32733422-32734976:+	0	0	101.045	0	0	0	0	129.67	0	66.555	0	0	0	0	0	0	89.818	0	63.007	0	0
exo_circ_017763	chr3:37063741-37083806:-	0	0	0	0	0	315.524	147.317	0	0	0	0	0	0	21.573	0	0	84.828	0	7.001	0	0
exo_circ_017764	chr3:56666259-56673725:-	0	0	0	0	0	0	0	0	29.91	59.9	0	0	0	0	0	0	0	0	0	0	44.005
exo_circ_017765	chr5:96985079-97028612:+	0	203.741	202.091	0	0	0	0	37.049	0	0	0	0	0	0	0	0	0	0	0	0	132.014
exo_circ_017766	chr6:144537581-144551082:+	117.062	0	0	0	0	0	0	80.272	0	0	0	0	0	0	0	0	0	58.104	63.007	0	0
exo_circ_017767	chr6:18215006-18217885:+	0	0	0	0	0	0	0	24.699	0	0	0	117.116	0	0	0	0	0	0	0	0	17.602
exo_circ_017768	chr7:149074385-149080717:-	0	38.201	0	0	0	0	51.241	0	0	13.311	0	0	0	0	56.975	0	0	74.705	0	0	0
exo_circ_017769	chr7:26725427-26739964:-	107.307	0	0	0	0	0	0	61.748	89.729	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_017770	chr7:43608255-43619723:+	0	0	0	0	0	140.233	0	0	0	0	0	0	0	266.063	75.967	0	0	0	49.005	0	105.611
exo_circ_017771	chr8:123371669-123380677:-	0	89.136	0	0	0	0	0	111.146	0	0	0	0	75.937	0	0	0	0	0	0	0	0
exo_circ_017772	chr8:131940498-131946633:+	0	76.403	0	0	0	0	0	92.621	0	0	0	55.113	0	0	0	0	14.97	24.902	7.001	0	0
exo_circ_017773	chr8:17960013-17962174:+	0	0	0	0	0	0	76.861	49.398	0	0	0	0	0	0	47.48	0	29.939	0	0	97.339	61.606
exo_circ_017774	chr8:42870003-42874006:-	0	0	0	147.604	0	0	0	6.175	29.91	0	0	0	0	0	0	0	79.839	0	0	0	0
exo_circ_017775	chr9:100016321-100022226:-	0	0	0	379.554	0	0	83.266	24.699	0	19.967	0	0	0	0	0	0	29.939	0	0	0	0
exo_circ_017776	chr9:107300140-107325004:+	0	0	0	0	388.786	0	83.266	98.796	0	53.244	0	0	0	158.199	0	0	0	24.902	28.003	0	114.412
exo_circ_017777	chr9:112098469-112124436:-	0	63.669	0	0	0	0	0	0	0	33.278	0	0	104.413	122.245	0	0	0	0	0	0	0
exo_circ_017778	chr9:4286037-4286523:-	78.041	76.403	0	0	0	0	6.405	0	0	0	0	0	0	43.145	0	0	0	174.311	0	0	8.801
exo_circ_017779	chr9:93077845-93079602:+	0	25.468	0	0	0	0	0	0	0	106.488	258.912	0	0	0	0	0	0	0	21.002	0	0
exo_circ_017780	chr10:16695022-16764510:-	0	382.014	0	0	0	0	121.697	37.049	0	33.278	0	0	0	0	0	0	0	0	98.011	0	0
exo_circ_017781	chr10:32028427-32037607:-	19.51	0	179.636	89.617	0	0	0	43.223	0	0	0	0	0	0	0	0	224.546	41.503	0	0	0
exo_circ_017782	chr10:45639815-45663842:-	0	0	0	0	0	0	38.431	0	29.91	0	105.483	0	0	93.481	0	0	0	0	0	0	0
exo_circ_017783	chr11:119232447-119232695:+	0	0	0	0	0	0	0	61.748	0	0	0	0	0	71.909	0	0	0	0	98.011	0	0
exo_circ_017784	chr11:120440128-120447085:+	136.572	0	0	21.086	0	0	0	61.748	112.161	0	95.893	6.889	0	0	85.463	0	0	0	77.008	0	0
exo_circ_017785	chr12:19358227-19366109:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.837	114.412
exo_circ_017786	chr12:19462509-19466850:+	0	0	5.614	0	0	0	19.215	0	0	0	0	0	0	14.382	0	0	0	0	0	0	0
exo_circ_017787	chr13:100301459-100309908:+	0	0	0	0	170.686	0	0	0	0	93.177	0	137.784	0	0	142.439	72.214	74.849	0	0	0	0
exo_circ_017788	chr14:39048651-39055296:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.98	332.02	56.006	133.842	70.407
exo_circ_017789	chr14:65077912-65093815:-	0	0	0	0	0	210.349	57.646	0	0	26.622	0	0	0	0	0	0	0	199.212	147.016	0	0
exo_circ_017790	chr15:71991102-72010447:-	214.613	38.201	0	0	18.965	0	0	0	0	33.278	0	0	0	165.39	0	0	0	0	189.021	340.688	17.602
exo_circ_017791	chr15:94356136-94385525:+	0	133.705	0	0	0	0	51.241	0	29.91	0	0	172.23	0	0	0	0	0	0	49.005	0	35.204
exo_circ_017792	chr16:1625972-1641187:+	0	0	202.091	0	0	0	38.431	12.35	0	0	172.608	124.005	0	0	0	0	0	99.606	0	0	79.208
exo_circ_017793	chr16:50675769-50677535:-	0	0	0	0	0	0	0	0	0	53.244	0	103.338	0	0	0	0	109.778	0	77.008	0	0
exo_circ_017794	chr16:67036638-67082339:+	126.817	0	22.455	0	0	0	0	0	0	0	0	199.786	0	0	142.439	0	0	0	0	24.335	0
exo_circ_017795	chr16:78994239-78996356:+	0	0	286.295	0	0	0	128.102	0	0	0	0	62.003	0	86.291	0	0	0	0	0	0	0
exo_circ_017796	chr17:29451454-29480481:+	0	0	0	0	0	262.936	44.836	0	0	0	0	0	0	0	0	0	49.899	0	0	0	0
exo_circ_017797	chr17:29451454-29522519:+	0	0	0	0	0	0	96.077	30.874	0	99.833	153.429	0	0	57.527	0	0	0	0	70.008	0	0
exo_circ_017798	chr17:29517452-29534300:+	0	0	0	0	0	0	0	0	67.297	39.933	0	0	0	0	9.496	0	0	0	0	0	0
exo_circ_017799	chr17:40273789-40277184:+	0	31.834	61.75	0	0	0	0	0	0	0	0	0	0	0	0	216.642	0	0	0	0	52.806
exo_circ_017800	chr17:4085669-4086655:-	0	0	117.886	0	0	0	0	55.573	14.955	0	0	0	0	0	0	0	34.929	0	0	0	0
exo_circ_017801	chr17:67920014-67922990:+	0	0	0	0	0	0	0	37.049	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_017802	chr18:21791373-21804014:+	0	0	0	0	161.204	0	64.051	92.621	0	79.866	0	220.454	0	0	0	0	0	0	0	0	70.407
exo_circ_017803	chr19:34431860-34438766:+	0	0	0	0	0	0	19.215	6.175	0	0	0	0	132.889	0	0	135.401	0	116.207	0	24.335	61.606
exo_circ_017804	chr19:5595360-5600260:-	0	101.87	0	0	0	0	32.026	0	186.935	0	0	165.34	0	0	0	0	0	0	70.008	0	0
exo_circ_017805	chr21:33602233-33603537:-	126.817	101.87	0	0	0	0	44.836	0	0	0	0	0	0	0	0	0	0	0	0	48.67	0
exo_circ_017806	chr1:202773117-202777094:-	0	114.604	0	0	0	0	25.62	30.874	0	13.311	0	0	0	0	0	0	0	116.207	0	0	0
exo_circ_017807	chr1:35478965-35479212:-	0	108.237	0	0	0	0	25.62	0	0	39.933	0	0	0	0	0	36.107	19.96	0	35.004	115.59	0
exo_circ_017808	chr2:171006146-171061156:-	0	0	0	0	0	0	51.241	0	0	0	0	0	0	0	113.951	0	9.98	0	0	0	0
exo_circ_017809	chr2:171046173-171061156:-	0	0	0	0	0	0	0	37.049	0	0	0	0	0	0	47.48	0	169.657	0	0	0	0
exo_circ_017810	chr2:190900563-190905167:+	0	0	0	0	0	8.765	6.405	0	0	0	0	275.567	0	0	0	0	109.778	166.01	98.011	0	0
exo_circ_017811	chr2:53897869-53900017:-	0	44.568	0	0	0	0	0	74.097	0	39.933	0	0	0	35.954	0	0	0	207.513	0	0	0
exo_circ_017812	chr2:69337897-69338565:-	0	0	0	0	0	0	0	37.049	0	0	0	0	180.349	345.162	85.463	0	19.96	0	0	0	0
exo_circ_017813	chr2:69354488-69363670:-	0	0	0	0	0	43.823	0	37.049	0	0	0	0	0	0	0	0	0	74.705	0	0	0
exo_circ_017814	chr2:9318523-9335179:+	0	0	0	0	0	0	0	111.146	0	0	0	0	0	21.573	0	0	64.869	0	161.018	0	0
exo_circ_017815	chr3:125288102-125313656:-	0	0	0	184.505	0	113.939	0	12.35	0	0	0	0	0	0	0	27.08	39.919	0	14.002	0	79.208
exo_circ_017816	chr3:128637798-128638105:-	0	140.072	0	0	0	0	0	18.524	0	0	0	0	0	0	0	0	54.889	0	0	36.502	0
exo_circ_017817	chr3:155919232-155925366:+	0	0	0	0	9.483	0	0	55.573	7.477	26.622	0	0	0	0	0	0	0	0	0	121.674	0
exo_circ_017818	chr3:16294855-16303592:+	0	0	0	5.272	0	0	0	0	82.252	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_017819	chr3:53290790-53292827:-	0	140.072	0	0	0	0	0	135.845	82.252	0	0	0	0	0	0	0	209.576	0	0	0	44.005
exo_circ_017820	chr4:150828179-150831976:-	0	82.77	0	0	0	0	0	0	82.252	0	0	0	0	0	47.48	0	0	0	0	0	0
exo_circ_017821	chr5:168500590-168502105:+	0	0	0	474.442	56.895	0	38.431	0	0	0	0	0	0	0	0	0	4.99	0	0	0	0
exo_circ_017822	chr5:32390274-32397338:-	0	0	0	0	0	0	115.292	0	0	0	0	0	0	0	0	0	74.849	83.005	0	170.344	0
exo_circ_017823	chr5:79656957-79669028:+	0	0	0	0	161.204	0	0	0	104.684	0	0	0	0	0	0	0	144.707	0	140.015	60.837	0
exo_circ_017824	chr6:149603267-149604782:-	0	159.172	0	0	0	0	102.482	12.35	0	59.9	38.357	0	0	0	0	0	0	0	21.002	0	0
exo_circ_017825	chr6:157036834-157084905:+	0	0	0	0	0	0	0	0	14.955	0	201.376	0	0	0	0	0	0	0	28.003	18.251	0
exo_circ_017826	chr6:7176654-7182082:+	39.021	0	0	0	0	0	0	0	44.865	113.144	143.84	0	0	0	0	0	0	0	0	0	0
exo_circ_017827	chr7:134947507-134950514:+	19.51	0	0	0	0	0	0	0	59.819	0	0	0	0	0	0	144.428	0	0	77.008	0	0
